month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2019-01,84.4333893552096,311.8442758861842,51.89701037574949,32.5363789794601,259.94726551043476
2019-02,182.935097463224,277.0806173779981,76.07789595078728,106.8572015124367,201.00272142721084
2019-03,303.351558805956,292.80160028079484,109.50121138523535,193.85034742072062,183.30038889555948
2019-04,433.60944181537917,263.4346859415757,128.30667758440458,305.3027642309746,135.12800835717115
2019-05,499.75602270811356,251.91787582017975,140.90047309852673,358.85554960958683,111.01740272165304
2019-06,448.4782746293144,229.81347882494504,130.40054175736213,318.0777328719522,99.4129370675829
2019-07,478.9479111111848,231.33450789806614,134.99560644117517,343.9523046700096,96.33890145689097
2019-08,459.30270576111917,236.93248314956088,128.9628866258319,330.33981913528726,107.96959652372895
2019-09,333.2449807879512,243.64341908685145,106.5106719147197,226.7343088732315,137.13274717213176
2019-10,186.5050612630912,271.6344970725627,81.75687603924577,104.74818522384541,189.8776210333169
2019-11,94.38758521700079,282.7469682367524,54.86062029799817,39.526964919002616,227.88634793875426
2019-12,74.894659518152,306.8155904245287,49.49639111158701,25.39826840656498,257.3191993129417
