month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2005-01,74.74275564923279,312.4131143158774,48.992018362341284,25.750737286891503,263.4210959535361
2005-02,117.69903680997679,277.046671157078,63.32042131562647,54.37861549435032,213.7262498414515
2005-03,212.6618106566576,292.21588425127635,97.66124624265818,115.0005644139994,194.55463800861818
2005-04,358.7620861006288,263.68348675024316,121.42381708748614,237.33826901314262,142.259669662757
2005-05,531.4291925976376,252.13182073615926,142.12733272697673,389.30185987066085,110.00448800918254
2005-06,515.6494068726768,229.33588537885143,136.61035181256509,379.0390550601117,92.72553356628634
2005-07,498.8830691152184,231.75976314400444,141.5608784534993,357.32219066171905,90.19888469050512
2005-08,473.08129850728,236.68482229293429,127.27923231759767,345.8020661896823,109.4055899753366
2005-09,326.9560746969536,243.36817510894076,104.08361930800679,222.87245538894678,139.28455580093396
2005-10,174.29702800428478,272.12828647764997,81.57839385066706,92.71863415361773,190.54989262698294
2005-11,111.1633439526472,282.4458804368819,57.03980421816459,54.1235397344826,225.40607621871732
2005-12,72.50645464833839,306.78620995010266,48.84413527509887,23.66231937323952,257.94207467500377
