month,load_kwh,grid_import_kwh,exported_kwh,baseline_bill_tariffA_gbp,bill_with_pv_tariffA_gbp,savings_tariffA_gbp,load_peak_kwh,load_offpeak_kwh,import_peak_kwh,import_offpeak_kwh,baseline_bill_tariffB_gbp,bill_with_pv_tariffB_gbp,savings_tariffB_gbp,baseline_bill_tariffC_gbp,bill_with_pv_tariffC_gbp,savings_tariffC_gbp,baseline_bill_gbp,bill_with_pv_gbp,savings_gbp
2020-01,310.8768438694751,258.029669681811,33.98399478241189,87.04551628345304,67.1507082935453,19.894807989907733,55.602953978785195,255.27388989068996,55.4283794002252,202.60129028158585,75.6212896685266,58.87461743466593,16.74667223386067,87.04551628345304,70.5491077717865,16.496408511666544,,,
2020-02,286.10803589879345,212.73114302628008,76.10848007844021,80.11025005166218,48.148448035592395,31.961802016069782,50.99346161031946,235.11457428847402,45.384256480946746,167.34688654533335,69.57291790707609,41.28453279653866,28.288385110537426,80.11025005166218,55.759296043436414,24.350954008225763,,,
2020-03,291.01945579704994,177.76132171273082,199.55688427143204,81.485447623174,19.83963743884983,61.64581018432416,51.93973161117214,239.0797241858778,32.07804579290589,145.68327591982495,70.77644538480337,13.344104089163746,57.43234129563962,81.485447623174,39.795325865993036,41.69012175718096,,,
2020-04,261.9592621399922,130.89976763658768,362.02149516011787,73.34859339919781,-17.65128933577313,90.99988273497094,46.825922401316596,215.13333973867557,15.56416910377724,115.33559853281044,63.718407582969434,-23.481933410477353,87.20034099344679,73.34859339919781,18.550860180238658,54.79773321895915,,,
2020-05,251.01234326038045,103.27670586466152,511.0695362766411,70.28345611290653,-47.742952799390935,118.02640891229747,44.70359319896033,206.3087500614201,5.565268813891332,97.7114370507702,61.03418263314853,-53.216070205464746,114.25025283861328,70.28345611290653,3.3640008282731735,66.91945528463336,,,
2020-06,228.30426913759666,93.7050846749838,377.80269801535354,63.92519535852707,-30.432980993307567,94.35817635183463,40.81269771961674,187.4915714179799,6.79133443732984,86.91375023765396,55.53258991382144,-35.17241259695372,90.70500251077516,63.92519535852707,7.347288808227788,56.57790655029928,,,
2020-07,230.61534505537804,95.4356367720814,388.30157045145614,64.57229661550586,-31.523257271535623,96.09555388704149,41.24810823821875,189.3672368171593,6.574940682606383,88.86069608947501,56.097629983151606,-36.394653189121684,92.49228317227329,64.57229661550586,7.3068997736099845,57.26539684189588,,,
2020-08,236.77415389486288,112.9948251968161,296.3228776732132,66.29676309056161,-12.80988059587347,79.10664368643508,42.16730673535963,194.60684715950325,12.241430685915855,100.75339451090024,57.57206373246659,-17.99818411851338,75.57024785097997,66.29676309056161,16.82240717144785,49.47435591911376,,,
2020-09,243.2270890409657,137.8111979906513,252.873022471844,68.1035849314704,0.6561820666057656,67.44740286486463,43.477670615349254,199.74941842561643,25.128625750432,112.6825722402193,59.16205676900785,-4.345768465277153,63.507825234285,68.1035849314704,25.943484313790165,42.16010061768023,,,
2020-10,271.7425667998187,190.5431341816097,97.1739785352014,76.08791870394924,38.775980790570515,37.31193791337873,48.49930890015826,223.24325789966045,43.11534350300787,147.42779067860184,66.08827485298069,32.94838739506495,33.13988745791574,76.08791870394924,48.493378644090654,27.594540059858588,,,
2020-11,282.452204118408,223.04129746447055,49.525213919145735,79.08661715315425,55.0227812021799,24.06383595097435,50.37664245663859,232.0755616617694,50.31863483743859,172.72266262703195,68.68844842541277,48.18172588317867,20.5067225422341,79.08661715315425,59.97530259409447,19.111314559059778,,,
2020-12,305.9084309872785,258.51516462519135,25.164042214992026,85.65436067643799,68.60963976280478,17.044720913633213,54.71436611222707,251.19406487505145,54.71436611222707,203.80079851296426,74.4127224117908,60.211597479882805,14.20112493190799,85.65436067643799,71.12604398430398,14.528316692134013,,,
