month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,78.5349922670688,310.8768438694751,50.62789184147758,27.907100425591217,260.2489520279976
2020-02,159.42655749437918,286.10803589879345,74.85349075196963,84.57306674240957,211.25454514682383
2020-03,321.3007748025256,291.01945579704994,111.17420641665726,210.12656838586832,179.8452493803927
2020-04,491.157595191488,261.9592621399922,129.9205670732777,361.2370281182103,132.03869506671447
2020-05,647.8677859979008,251.01234326038045,148.36533312704933,499.50245287085147,102.64701013333111
2020-06,504.81435818393356,228.30426913759666,134.9627723316554,369.85158585227816,93.34149680594125
2020-07,481.0304425892256,230.61534505537804,133.38445873243325,347.6459838567923,97.23088632294481
2020-08,401.7653530797056,236.77415389486288,121.92473349181378,279.8406195878918,114.84942040304911
2020-09,347.7251866893872,243.2270890409657,104.80998799772281,242.91519869166436,138.41710104324287
2020-10,152.5649458664936,271.7425667998187,78.8407099525963,73.72423591389727,192.9018568472224
2020-11,100.0598143683272,282.452204118408,54.53998886169679,45.5198255066304,227.9122152567112
2020-12,66.155120581932,305.9084309872785,44.81340587675257,21.34171470517942,261.0950251105259
