location,system_kw,annual_load_kwh,profile,tariffA_import,tariffA_export,tariffB_peak,tariffB_offpeak,tariffB_export,tariffC_export,salvage_value_gbp,annual_pv_kwh,annual_self_consumed_kwh,annual_exported_kwh,annual_savings_tariffA_gbp,annual_savings_tariffB_gbp,annual_savings_tariffC_gbp,payback_year_tariffA,payback_year_tariffB,payback_year_tariffC,npv_tariffA,npv_tariffB,npv_tariffC,roi_tariffA,roi_tariffB,roi_tariffC,tariff_mode,peak_start_utc,peak_end_utc
london,4.0,3200.0,away_daytime,0.28,0.15,0.35,0.22,0.15,0.0,0.0,3846.701549189014,1200.339035437975,2646.362513751038,733.0493069852889,689.3302190023451,336.09492992263324,10.0,10.0,,796.5692250766197,344.79538627343436,-3156.843890163786,0.6303067128777081,0.5215659512819567,-0.3160223399422763,compare_all,16,19
