month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,93.90335872823879,302.8688565536067,53.64566770340717,40.257691024831615,249.22318885019953
2020-02,190.15926776651278,279.6378950923697,77.52898831564448,112.63027945086829,202.10890677672526
2020-03,381.897879160656,287.0341094103735,113.1849178981638,268.7129612624922,173.8491915122097
2020-04,581.441675377254,261.99908477275665,133.05633181763278,448.38534355962116,128.94275295512384
2020-05,765.6283923972312,255.07864281897903,153.47554154808168,612.1528508491494,101.60310127089734
2020-06,597.7973463920604,235.0735205456035,141.84294696593403,455.9543994261263,93.23057357966945
2020-07,570.426821189208,238.6559137331247,141.24594685344854,429.18087433575937,97.40996687967613
2020-08,476.780429629074,243.68742719126152,128.60533632911353,348.1750932999604,115.08209086214798
2020-09,412.97875608235915,247.0124725379513,109.2371190229538,303.7416370594054,137.77535351499748
2020-10,182.1198119660352,271.6116990489241,83.40894794283886,98.71086402319631,188.20275110608526
2020-11,119.5443581645004,278.44648379705984,57.34897998018748,62.1953781843129,221.09750381687232
2020-12,79.14452784615239,298.89389449798904,47.779420609654814,31.36510723649757,251.1144738883342
