month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2014-01,93.8726174334456,311.8443162009199,55.68253740956218,38.19008002388341,256.1617787913577
2014-02,151.1983947586648,277.0831285595228,72.07757317548442,79.12082158318036,205.00555538403833
2014-03,311.1221579557352,292.8072976378285,108.99947855171851,202.12267940401665,183.80781908611
2014-04,371.80025575162557,263.4400249438063,125.6041856553231,246.19607009630246,137.8358392884832
2014-05,449.263779612444,252.15659870914237,137.16678494553693,312.09699466690705,114.98981376360543
2014-06,565.0206357117592,229.5829135046534,138.31618094056094,426.70445477119824,91.26673256409245
2014-07,607.6627941720632,231.33451519911094,139.9837779303734,467.67901624168974,91.35073726873753
2014-08,475.1994069288608,237.16294361153996,128.582020031673,346.61738689718777,108.58092357986695
2014-09,337.7512152715256,243.4048188608941,106.20607511645227,231.5451401550733,137.19874374444183
2014-10,183.31182330174,271.6291485031477,82.51233932426173,100.79948397747825,189.11680917888594
2014-11,94.6471614541032,283.03039091032605,57.27151436418892,37.375647089914274,225.75887654613715
2014-12,81.54612050013999,306.52390335910775,50.67735279756757,30.868767702572413,255.84655056154017
