month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,43.682084175033594,310.8768438694751,40.471404762124536,3.2106794129090557,270.4054391073506
2020-02,88.8195692813824,286.10803589879345,64.9434923014282,23.87607697995419,221.16454359736525
2020-03,202.1566570670816,291.01945579704994,100.3261780627644,101.83047900431718,190.69327773428554
2020-04,318.6749097275584,261.9592621399922,120.93422822681622,197.74068150074217,141.02503391317597
2020-05,467.6118620636624,251.01234326038045,146.15082358833018,321.4610384753322,104.86151967205025
2020-06,416.12172206926397,228.30426913759666,134.831362265764,281.2903598035,93.47290687183266
2020-07,384.0616195343552,230.61534505537804,131.38074903781026,252.6808704965449,99.23459601756777
2020-08,309.438441560312,236.77415389486288,119.71570005851838,189.7227415017936,117.0584538363445
2020-09,226.3829667535112,243.2270890409657,99.11112464878016,127.27184210473102,144.1159643921855
2020-10,110.8873403529952,271.7425667998187,72.69068958476105,38.196650768234136,199.05187721505766
2020-11,56.0058024390168,282.452204118408,46.609584535326405,9.396217903690385,235.84261958308159
2020-12,34.9644373143616,305.9084309872785,33.70079946799175,1.2636378463698443,272.20763151928674
