location,system_kw,annual_load_kwh,profile,tariffA_import,tariffA_export,tariffB_peak,tariffB_offpeak,tariffB_export,tariffC_export,salvage_value_gbp,annual_pv_kwh,annual_self_consumed_kwh,annual_exported_kwh,annual_savings_tariffA_gbp,annual_savings_tariffB_gbp,annual_savings_tariffC_gbp,payback_year_tariffA,payback_year_tariffB,payback_year_tariffC,npv_tariffA,npv_tariffB,npv_tariffC,roi_tariffA,roi_tariffB,roi_tariffC,tariff_mode,peak_start_utc,peak_end_utc
warwick_campus,4.0,3200.0,away_daytime,0.28,0.15,0.35,0.22,0.15,0.05,0.0,3752.4029271123673,1188.2175464551024,2564.1853806572644,717.3287201060184,674.5720741335191,460.910182040292,10.0,10.0,,637.7782468928108,195.6069550439261,-1915.460743736945,0.592215578846563,0.4857750914695999,-0.0189343799269681,compare,16,19
