month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,78.5383936207672,302.8688565536067,49.88804876390479,28.650344856862397,252.9808077897019
2020-02,159.43199244669918,279.6378950923697,73.7530453615405,85.67894708515868,205.88484973082925
2020-03,321.306452444128,287.0341094103735,109.9857633943172,211.32068904981077,177.0483460160563
2020-04,491.1650295130536,261.99908477275665,129.951662507725,361.2133670053286,132.04742226503163
2020-05,647.872728884296,255.07864281897903,150.51382679098973,497.35890209330626,104.5648160279893
2020-06,504.8162144437096,235.0735205456035,138.40226303031642,366.41395141339314,96.67125751528707
2020-07,481.03161613008956,238.6559137331247,137.24502030629563,343.78659582379396,101.41089342682908
2020-08,401.7674535119544,243.68742719126152,124.85352579552855,276.9139277164258,118.83390139573295
2020-09,347.73095862961117,247.0124725379513,106.22103410989924,241.50992451971194,140.79143842805206
2020-10,152.56694900054399,271.6116990489241,78.85321403881963,73.71373496172436,192.7584850101045
2020-11,100.0631759363272,278.44648379705984,54.06045866676247,46.00271726956472,224.38602513029736
2020-12,66.15864358885679,298.89389449798904,44.24576453914064,21.91287904971615,254.6481299588484
