date,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01-01,1.113712691192,9.677161466167743,1.0303489157882884,0.0833637754037114,8.646812550379455
2020-01-02,1.0656662748319996,9.681279151425816,0.9891333090268183,0.07653296580518121,8.692145842398997
2020-01-03,2.902950350505458,9.685096731642343,1.3852522021884628,1.5176981483169951,8.29984452945388
2020-01-04,2.338740028633261,9.979756708834106,1.6980084533116253,0.6407315753216356,8.281748255522482
2020-01-05,1.940201419064167,9.98306736213603,1.890112853038887,0.0500885660252798,8.092954509097142
2020-01-06,0.8941261250879996,9.694737991217524,0.7870120153561405,0.107114109731859,8.907725975861382
2020-01-07,0.7519591917519997,9.697344747348932,0.7519591917519997,0.0,8.945385555596934
2020-01-08,1.6213543566959998,9.69964664437049,1.134538190667606,0.4868161660283936,8.565108453702885
2020-01-09,1.9487989879396614,9.701643001113837,1.3065996973843617,0.6421992905552995,8.395043303729475
2020-01-10,3.1313954311865366,9.703333226824888,1.8038894539800598,1.3275059772064761,7.89944377284483
2020-01-11,1.3607989272399996,9.996344371896427,1.3607989272399996,0.0,8.635545444656426
2020-01-12,2.6579482836548616,9.997453276319277,2.0905599269776927,0.5673883566771689,7.906893349341583
2020-01-13,1.6280181798719997,9.706562569921172,1.2107511200749128,0.4172670597970867,8.49581144984626
2020-01-14,1.8658921584158215,9.70702417780319,1.6737890283809196,0.1921031300349016,8.03323514942227
2020-01-15,3.2209328812581846,9.707178062276162,1.5707606954057733,1.6501721858524112,8.136417366870388
2020-01-16,1.5806764623039997,9.70702417780319,1.421757366700866,0.1589190956031336,8.285266811102323
2020-01-17,1.9886236085155011,9.706562569921172,1.4059536036185538,0.5826700048969471,8.300608966302619
2020-01-18,4.589581075791889,9.997453276319277,2.6601606617478026,1.9294204140440865,7.337292614571473
2020-01-19,4.471772727151766,9.996344371896427,2.642464335858353,1.8293083912934123,7.353880036038073
2020-01-20,4.644514736734751,9.703333226824888,1.9932986842531044,2.651216052481646,7.710034542571785
2020-01-21,3.8726461015132245,9.701643001113837,1.7256281290355926,2.147017972477632,7.976014872078244
2020-01-22,1.7455059735679996,9.69964664437049,1.5869087906077373,0.1585971829602624,8.112737853762754
2020-01-23,1.1830069156479996,9.697344747348932,1.1682772685094438,0.0147296471385558,8.529067478839488
2020-01-24,1.2761513185199997,9.694737991217524,1.2048892026972464,0.0712621158227534,8.489848788520277
2020-01-25,1.2343967722399996,9.98306736213603,1.2343967722399996,0.0,8.74867058989603
2020-01-26,1.8862835968559999,9.979756708834106,1.7729310137369187,0.1133525831190809,8.206825695097187
2020-01-27,4.239732971896425,9.685096731642343,1.9927504130797897,2.246982558816635,7.692346318562553
2020-01-28,5.641581038341909,9.681279151425816,2.123825430038953,3.5177556083029557,7.557453721386863
2020-01-29,4.999663918640324,9.677161466167743,2.147500191286081,2.852163727354242,7.529661274881661
2020-01-30,2.096002177584,9.672744894357438,1.7776853519503766,0.318316825633623,7.89505954240706
2020-01-31,1.957174921327053,9.668030742929558,1.6496078286910605,0.30756709263599247,8.018422914238496
2020-02-01,4.439714221924785,9.953394976700043,2.8971385426243286,1.5425756793004566,7.0562564340757135
2020-02-02,4.739050264380104,9.947930521826706,2.6457127496894817,2.0933375146906226,7.302217772137224
2020-02-03,4.305581277119656,9.652117198663205,2.126850881409526,2.1787303957101303,7.525266317253679
2020-02-04,4.076143200452328,9.646227552935994,2.1362851110712398,1.939858089381088,7.509942441864754
2020-02-05,5.603256583607651,9.640048174499155,2.2611073379166897,3.3421492456909605,7.378940836582465
2020-02-06,7.241365128600309,9.633580891930187,2.4313553988460312,4.810009729754277,7.202225493084155
