location,system_kw,annual_load_kwh,profile,tariffA_import,tariffA_export,tariffB_peak,tariffB_offpeak,tariffB_export,annual_pv_kwh,annual_self_consumed_kwh,annual_exported_kwh,annual_savings_tariffA_gbp,annual_savings_tariffB_gbp,payback_year_tariffA,payback_year_tariffB,npv_tariffA,npv_tariffB,roi_tariffA,roi_tariffB,tariff_mode,peak_start_utc,peak_end_utc
warwick_campus,4.0,3200.0,away_daytime,0.28,0.15,0.35,0.22,0.15,3590.2927219771964,1189.5806420726478,2400.712079904549,693.1893917660238,650.3501441489213,10.0,11.0,394.4621936058384,-48.55596643018089,0.5338670136342466,0.4272227666114932,compare,16,19
