month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,75.84980960396278,302.8688565536067,49.191549024625424,26.65826057933736,253.6773075289813
2020-02,153.52468319885776,279.6378950923697,72.90810834610927,80.61657485274847,206.72978674626046
2020-03,308.10749101167545,287.0341094103735,109.27099578372298,198.8364952279525,177.76311362665052
2020-04,468.71240939040393,261.99908477275665,129.36331191884761,339.3490974715563,132.635772853909
2020-05,616.9722312217608,255.07864281897903,149.8579567114161,467.11427451034467,105.22068610756293
2020-06,481.9290803982189,235.0735205456035,137.71065683533075,344.2184235628881,97.3628637102727
2020-07,459.99388302429435,238.6559137331247,136.50209260554087,323.49179041875345,102.15382112758383
2020-08,384.5341307588826,243.68742719126152,124.08889006704764,260.44524069183495,119.59853712421388
2020-09,333.1295874257438,247.0124725379513,105.66861184413928,227.46097558160454,141.34386069381202
2020-10,147.05822950094858,271.6116990489241,77.93523775491123,69.12299174603736,193.67646129401288
2020-11,96.5457712879179,278.44648379705984,53.466394284508326,43.07937700340957,224.98008951255147
2020-12,63.9354151545296,298.89389449798904,43.61683689644842,20.31857825808118,255.2770576015406
