month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,78.5383936207672,324.22141455333474,51.82150970495265,26.716883915814538,272.39990484838205
2020-02,159.43199244669918,296.88992751777164,76.65631227878428,82.7756801679149,220.23361523898737
2020-03,321.306452444128,297.6606671849954,113.1198073198784,208.18664512424957,184.540859865117
2020-04,491.1650295130536,261.89290140329507,129.867336895003,361.2976926180506,132.02556450829204
2020-05,647.872728884296,244.2362308939261,144.75900250153964,503.11372638275634,99.47722839238642
2020-06,504.8162144437096,217.02393734786446,129.19361128690562,375.62260315680396,87.83032606095884
2020-07,481.03161613008956,217.2164805434428,126.85901148126061,354.17260464882895,90.35746906218219
2020-08,401.7674535119544,225.25382294006474,116.97217280536611,284.79528070658824,108.28165013469862
2020-09,347.73095862961117,236.91909732612592,102.45861007473201,245.2723485548792,134.46048725139391
2020-10,152.56694900054399,271.96064581058215,78.81987304865747,73.74707595188652,193.14077276192464
2020-11,100.0631759363272,289.1273667853217,55.32939812798573,44.73377780834146,233.79796865733599
2020-12,66.15864358885679,317.5975076932753,45.748116725673114,20.410526863183676,271.8493909676022
