month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,86.83116897007599,310.8768438694751,52.847174187664095,33.98399478241189,258.029669681811
2020-02,149.4853729509536,286.10803589879345,73.37689287251338,76.10848007844021,212.73114302628008
2020-03,312.8150183557512,291.01945579704994,113.25813408431912,199.55688427143204,177.76132171273082
2020-04,493.08098966352236,261.9592621399922,131.0594945034045,362.02149516011787,130.89976763658768
2020-05,658.80517367236,251.01234326038045,147.7356373957189,511.0695362766411,103.27670586466152
2020-06,512.4018824779664,228.30426913759666,134.59918446261287,377.80269801535354,93.7050846749838
2020-07,523.4812787347528,230.61534505537804,135.17970828329666,388.30157045145614,95.4356367720814
2020-08,420.10220637125997,236.77415389486288,123.7793286980468,296.3228776732132,112.9948251968161
2020-09,358.2889135221584,243.2270890409657,105.41589105031437,252.873022471844,137.8111979906513
2020-10,178.3734111534104,271.7425667998187,81.19943261820899,97.1739785352014,190.5431341816097
2020-11,108.9361205730832,282.452204118408,59.41090665393746,49.525213919145735,223.04129746447055
2020-12,72.5573085770792,305.9084309872785,47.39326636208717,25.164042214992026,258.51516462519135
