month,load_kwh,grid_import_kwh,exported_kwh,baseline_bill_tariffA_gbp,bill_with_pv_tariffA_gbp,savings_tariffA_gbp,load_peak_kwh,load_offpeak_kwh,import_peak_kwh,import_offpeak_kwh,baseline_bill_tariffB_gbp,bill_with_pv_tariffB_gbp,savings_tariffB_gbp,baseline_bill_tariffC_gbp,bill_with_pv_tariffC_gbp,savings_tariffC_gbp,baseline_bill_gbp,bill_with_pv_gbp,savings_gbp
2020-01,310.8768438694751,259.1652303598498,30.753699792180214,87.04551628345304,67.95320953193091,19.09230675152213,55.602953978785195,255.27388989068996,55.29805390081152,203.8671764590383,75.6212896685266,59.59204271744542,16.029246951081177,87.04551628345304,71.02857951114893,16.016936772304106,,,
2020-02,286.10803589879345,210.01176938141793,91.30732555165862,80.11025005166218,45.10719659404823,35.003053457613944,50.99346161031946,235.11457428847402,43.31032201147423,166.7014473699437,69.57291790707609,38.1368322926548,31.436085614421287,80.11025005166218,54.2379291492141,25.87232090244808,,,
2020-03,291.01945579704994,178.84553630901408,225.19785557829852,81.485447623174,16.29707182977917,65.18837579339483,51.93973161117214,239.0797241858778,31.52589484532407,147.31964146369,70.77644538480337,9.664705981130453,61.111739403672914,81.485447623174,38.81685738760902,42.66859023556498,,,
2020-04,261.9592621399922,131.16759110656352,384.9316099552776,73.34859339919781,-21.012815983453848,94.36140938265166,46.825922401316596,215.13333973867557,14.785246935793786,116.38234417076973,63.718407582969434,-26.960789348194474,90.67919693116391,73.34859339919781,17.480345012073908,55.8682483871239,,,
2020-05,251.01234326038045,101.79430856530043,531.0483306334309,70.28345611290653,-51.154843196730496,121.43829930963703,44.70359319896033,206.3087500614201,4.4002080990917625,97.39410046620867,61.03418263314853,-56.69047465776659,117.72465729091513,70.28345611290653,1.9499898666125794,68.33346624629395,,,
2020-06,228.30426913759666,92.43325597839303,394.18601200669144,63.92519535852707,-33.246590127053665,97.17178548558073,40.81269771961674,187.4915714179799,6.583733724925905,85.84952225346713,55.53258991382144,-37.93670010151688,93.46929001533832,63.92519535852707,6.172011073615479,57.75318428491159,,,
2020-07,230.61534505537804,96.16814045960973,370.63599234082574,64.57229661550586,-28.668319522433134,93.240616137939,41.24810823821875,189.3672368171593,7.609151516084266,88.55898894352546,56.097629983151606,-33.44921825291877,89.54684823607037,64.57229661550586,8.39527971164944,56.177016903856426,,,
2020-08,236.77415389486288,113.81351411540409,298.8951864080933,66.29676309056161,-12.966494008900845,79.26325709946246,42.16730673535963,194.60684715950325,12.694722294167395,101.11879182123668,57.57206373246659,-18.14499095758333,75.71705469004992,66.29676309056161,16.923024631908483,49.37373845865313,,,
2020-09,243.2270890409657,137.60568142619138,259.4960989463175,68.1035849314704,-0.39482404261403303,68.49840897408443,43.477670615349254,199.74941842561643,24.333176128269333,113.27250529792205,59.16205676900785,-5.487852031510506,64.64990880051835,68.1035849314704,25.554785852017716,42.54879907945268,,,
2020-10,271.7425667998187,191.5904458904173,80.0431755411698,76.08791870394924,41.63884851814138,34.44907018580786,48.49930890015826,223.24325789966045,42.559018762403454,149.03142712801386,66.08827485298069,35.67609420382879,30.4121806491519,76.08791870394924,49.64316607225836,26.444752631690882,,,
2020-11,282.452204118408,226.99518275615864,49.6093133708942,79.08661715315425,56.1172541660903,22.969362987063953,50.37664245663859,232.0755616617694,50.29500283522447,176.70017992093418,68.68844842541277,49.03589356929996,19.652554856112815,79.08661715315425,61.07818550317972,18.008431649974533,,,
2020-12,305.9084309872785,260.1087829994205,23.666927780441608,85.65436067643799,69.2804200727715,16.373940603666483,54.71436611222707,251.19406487505145,54.71436611222707,205.39441688719342,74.4127224117908,60.78676068739579,13.625961724395005,85.65436067643799,71.64711285081567,14.007247825622315,,,
