month,load_kwh,grid_import_kwh,exported_kwh,baseline_bill_tariffA_gbp,bill_with_pv_tariffA_gbp,savings_tariffA_gbp,load_peak_kwh,load_offpeak_kwh,import_peak_kwh,import_offpeak_kwh,baseline_bill_tariffB_gbp,bill_with_pv_tariffB_gbp,savings_tariffB_gbp,baseline_bill_tariffC_gbp,bill_with_pv_tariffC_gbp,savings_tariffC_gbp,baseline_bill_gbp,bill_with_pv_gbp,savings_gbp
2022-01,312.4131143158774,275.98413832629035,11.428801980960174,87.47567200844568,75.56123843421727,11.914433574228411,55.63789822781084,256.77521608806654,55.57874646461084,220.40539186167953,75.96381191910842,66.22742717503927,9.736384744069156,87.47567200844568,77.2755587313613,10.200113277084384,,,
2022-02,277.046671157078,220.49644470644952,51.90913337317391,77.57306792398184,53.952634511829785,23.620433412152053,49.46250635746804,227.58416479960997,43.92325032394567,176.57319438250383,67.380393481028,46.43287037155574,20.947523109472257,77.57306792398184,61.739004517805874,15.834063406175964,,,
2022-03,292.21588425127635,188.75969043634757,193.58981440364798,81.82044759035739,23.81424116163013,58.00620642872726,52.26544563333768,239.9504386179387,31.15516667487202,157.60452376147555,71.0820024676147,16.538831403182634,54.543171064432066,81.82044759035739,52.85271332217732,28.967734268180067,,,
2022-04,263.68348675024316,138.5660590406052,256.42174065493566,73.83137629006809,0.33523543312912096,73.49614085693898,47.0287724708921,216.65471427935105,18.206852960459504,120.35920608014571,64.12410750626947,-5.611837224447463,69.73594473071694,73.83137629006809,38.798496531369466,35.03287975869863,,,
2022-05,252.13182073615926,112.07342804564627,282.6474084529574,70.5969098061246,-11.016551415162649,81.61346122128725,44.99922884665028,207.13259188950897,8.146848919403242,103.92657912624303,61.31890031201957,-16.681866738379007,78.00076705039858,70.5969098061246,31.38055985278096,39.21634995334364,,,
2022-06,229.33588537885143,90.95381826419748,338.8627915104036,64.2140479060784,-25.362349612585245,89.57639751866365,40.99500299784722,188.3408823810042,4.386084132717566,86.56773413147991,55.783245173067456,-30.249387771183812,86.03263294425128,64.2140479060784,25.467069113975295,38.74697879210311,,,
2022-07,231.75976314400444,93.87478839479562,334.45060975731917,64.89273368032124,-23.8826507130551,88.77538439337634,41.27356778762647,190.48619535637798,5.949562801060374,87.92522559373525,56.35271170407242,-28.741694852604986,85.0944065566774,64.89273368032124,26.284940750542773,38.60779292977847,,,
2022-08,236.68482229293429,112.49860102249815,287.64258299466627,66.27175024202161,-11.646779162900458,77.91852940492207,42.332567149238386,194.35225514369588,9.152218949969066,103.34638207252908,57.57389463384653,-17.206906760754368,74.7808013946009,66.27175024202161,31.499608286299484,34.77214195572213,,,
2022-09,243.36817510894076,144.63894386504694,176.19672541706217,68.14308903050342,14.069395469653823,54.07369356084959,43.50659326270516,199.8615818462356,24.757396101100895,119.88154776394605,59.19685564811864,8.609520330894124,50.587335317224515,68.14308903050342,40.49890428221315,27.64418474829027,,,
2022-10,272.12828647764997,202.23682842067265,63.90208020227064,76.195920213742,47.04099992744775,29.15492028629425,48.46451999778851,223.6637664798615,42.782381554343026,159.45444686632962,66.1686106247955,40.46849982427198,25.700110800523525,76.195920213742,56.626311957788346,19.569608255953653,,,
2022-11,282.4458804368819,237.30646536672174,22.349974070939812,79.08484652232694,63.09331419204112,15.991532330285821,50.48806260527787,231.95781783160405,50.37857345967787,186.92789190704386,68.70154183480014,55.40414081979593,13.297401015004212,79.08484652232694,66.44581030268209,12.63903621964485,,,
2022-12,306.78620995010266,273.83514371655133,9.1832159854815,85.90013878602875,75.29635784281216,10.603780943216591,54.753614107428106,252.03259584267454,54.753614107428106,219.08152960912324,74.61093602298823,65.98421905378473,8.6267169692035,85.90013878602875,76.67384024063438,9.226298545394371,,,
