month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2007-01,91.1224157071368,311.8441432670816,54.89086181226017,36.23155389487662,256.9532814548215
2007-02,136.7793368454112,277.07802512571504,71.28594238766664,65.49339445774454,205.7920827380484
2007-03,312.1473245313744,292.5243984558041,110.96204961240946,201.18527491896492,181.56234884339463
2007-04,497.9715289012488,263.70079401609377,133.16128447402238,364.8102444272264,130.5395095420714
2007-05,429.8858684559264,251.91319581806312,136.26960922017466,293.6162592357517,115.64358659788844
2007-06,496.6581643809664,229.58667881025204,134.59891384332082,362.05925053764554,94.98776496693122
2007-07,493.2145837974544,231.55805590256077,135.31426143233747,357.9003223651169,96.24379447022329
2007-08,456.27949031645596,236.70163336348,127.54304053354022,328.73644978291577,109.15859282993978
2007-09,335.4242127494968,243.88254805590364,108.15127504438365,227.27293770511312,135.73127301152
2007-10,189.9225416109712,271.6398452012102,83.11816013365328,106.8043814773179,188.52168506755697
2007-11,111.24174811964158,282.4630169847235,59.253152487349716,51.98859563229187,223.20986449737373
2007-12,67.9632986388816,307.10766499911193,47.55841101522693,20.404887623654655,259.549253983885
