month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2005-01,115.0238128884736,312.4131143158774,49.987941966047046,65.03587092242654,262.42517234983035
2005-02,145.2076620354224,277.046671157078,62.7395735591378,82.46808847628458,214.30709759794019
2005-03,244.00002527440398,292.21588425127635,96.87191176590756,147.12811350849643,195.34397248536882
2005-04,396.2041153159592,263.68348675024316,121.56707754089459,274.6370377750646,142.11640920934857
2005-05,548.2041598082039,252.13182073615926,142.53548522313622,405.6686745850677,109.59633551302304
2005-06,515.2374177439727,229.33588537885143,135.60135226177565,379.6360654821971,93.73453311707578
2005-07,517.5838215372752,231.75976314400444,140.93561067333513,376.64821086394005,90.82415247066929
2005-08,510.5510483807344,236.68482229293429,126.70712277862921,383.8439256021052,109.97769951430506
2005-09,383.68835136842637,243.36817510894076,105.19000069480477,278.4983506736216,138.17817441413598
2005-10,212.7213551831992,272.12828647764997,81.15149858155647,131.56985660164273,190.97678789609353
2005-11,177.2848610515464,282.4458804368819,57.635870191161416,119.64899086038497,224.8100102457205
2005-12,131.9599749562872,306.78620995010266,52.01521400593408,79.94476095035311,254.77099594416856
