location,system_kw,annual_load_kwh,profile,tariffA_import,tariffA_export,tariffB_peak,tariffB_offpeak,tariffB_export,tariffC_export,salvage_value_gbp,annual_pv_kwh,annual_self_consumed_kwh,annual_exported_kwh,annual_savings_tariffA_gbp,annual_savings_tariffB_gbp,annual_savings_tariffC_gbp,payback_year_tariffA,payback_year_tariffB,payback_year_tariffC,npv_tariffA,npv_tariffB,npv_tariffC,roi_tariffA,roi_tariffB,roi_tariffC,tariff_mode,peak_start_utc,peak_end_utc
warwick_campus,4.5,3200.0,away_daytime,0.28,0.15,0.35,0.22,0.15,0.05,0.0,4077.518071616624,1211.7081988887476,2865.8098727278766,769.1497765980309,726.6832505797515,482.5687893252433,9.0,10.0,15.0,1160.885000597321,721.8093323672674,-1695.0801369855117,0.7176891476828808,0.6119967584498817,0.0339917021839001,compare,16,19
