month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,78.5383936207672,317.3900700144954,68.14972151236356,10.388672108403634,249.24034850213184
2020-02,159.43199244669918,291.65163323250266,105.44121705538777,53.99077539131142,186.21041617711487
2020-03,321.306452444128,294.376635989546,145.92058024905643,175.38587219507156,148.45605574048955
2020-04,491.1650295130536,261.8400865675922,155.85908231036458,335.305947202689,105.98100425722764
2020-05,647.872728884296,247.80900527502519,166.1231192655796,481.74960961871636,81.6858860094456
2020-06,504.8162144437096,222.58563273223737,150.92951108753644,353.88670335617314,71.65612164470093
2020-07,481.03161613008956,223.8020775167474,149.75081220229293,331.2808039277966,74.05126531445447
2020-08,401.7674535119544,231.18724144086553,141.02060004686655,260.74685346508784,90.16664139399897
2020-09,347.73095862961117,239.99381273073308,130.27930458370318,217.451654045908,109.7145081470299
2020-10,152.56694900054399,271.8851949081204,104.38828637334086,48.17866262720313,167.49690853477958
2020-11,100.0631759363272,285.88193335243153,77.97053252933573,22.092643406991456,207.9114008230958
2020-12,66.15864358885679,311.59667623970284,60.88100298215372,5.277640606703076,250.71567325754916
