date,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01-01,1.1863212207999998,9.929092091504453,1.1863212207999998,0.0,8.742770870704453
2020-01-02,1.5085493231999998,9.934238897988338,1.3127220118996246,0.1958273113003752,8.621516886088713
2020-01-03,2.3449967824591997,9.939010595041347,1.3511926261208487,0.9938041563383504,8.587817968920499
2020-01-04,3.1644509326047996,10.242205944049816,2.1741453288516404,0.9903056037531592,8.068060615198176
2020-01-05,1.5777325391999997,10.246344019403395,1.559250631464057,0.0184819077359424,8.687093387939337
2020-01-06,2.8913581013711998,9.95106146687451,1.5308070593591736,1.360551042012026,8.420254407515335
2020-01-07,2.5758567291176,9.954319722063568,1.7254177441577232,0.8504389849598765,8.228901977905846
2020-01-08,2.7243031440616,9.95719692558284,1.5843763711379806,1.1399267729236193,8.372820554444859
2020-01-09,4.1005269173,9.959692226021515,1.8890597018086879,2.2114672154913118,8.070632524212828
2020-01-10,2.9803774898535997,9.961804884980046,1.7199702647181683,1.2604072251354315,8.241834620261878
2020-01-11,1.9345606431999995,10.262939314001839,1.505796860714565,0.4287637824854343,8.757142453287274
2020-01-12,2.6553498976,10.264325363715653,2.201279842810162,0.4540700547898374,8.06304552090549
2020-01-13,2.7702338809576,9.9658413285023,1.7032864143867963,1.0669474665708036,8.262554914115505
2020-01-14,1.4898353791999999,9.966418304713761,1.2686750574300714,0.2211603217699285,8.697743247283688
2020-01-15,3.0190513114191995,9.966610649090176,1.4149435355991338,1.604107775820066,8.551667113491042
2020-01-16,2.7710273967999997,9.966418304713761,1.759503034676531,1.0115243621234686,8.206915270037229
2020-01-17,3.4287836735312,9.9658413285023,1.9175225279867962,1.5112611455444036,8.048318800515505
2020-01-18,5.2832239081776,10.264325363715653,2.7792153521450276,2.5040085560325718,7.485110011570624
2020-01-19,5.3239079501936,10.262939314001839,2.807233691669382,2.516674258524218,7.455705622332457
2020-01-20,3.4617586397368,9.961804884980046,1.7021308862664504,1.7596277534703493,8.259673998713597
2020-01-21,5.442021050577599,9.959692226021515,2.0664152430607587,3.3756058075168403,7.8932769829607565
2020-01-22,1.2110063855999997,9.95719692558284,1.1313341640071253,0.0796722215928746,8.825862761575715
2020-01-23,1.1335516207999998,9.954319722063568,1.113745996479616,0.019805624320384,8.840573725583951
2020-01-24,0.8391275935999998,9.95106146687451,0.8391275935999998,0.0,9.11193387327451
2020-01-25,1.3973131391999996,10.246344019403395,1.3973131391999996,0.0,8.849030880203395
2020-01-26,2.1932258703999996,10.242205944049816,1.706147457948786,0.4870784124512134,8.53605848610103
2020-01-27,3.3011395082856,9.939010595041347,1.8543356122987815,1.4468038959868181,8.084674982742564
2020-01-28,6.0628013493912,9.934238897988338,2.244237397922349,3.8185639514688505,7.690001500065988
2020-01-29,6.2711396669615995,9.929092091504453,2.2107129817901576,4.060426685171442,7.718379109714295
2020-01-30,1.9484336815999999,9.92357169861254,1.5592063552927393,0.3892273263072603,8.364365343319799
2020-01-31,2.3348086336000002,9.917679352885663,1.4961367598181217,0.8386718737818784,8.421542593067542
2020-02-01,4.952163735328,10.209255700072823,3.086343613469991,1.8658201218580084,7.122912086602832
2020-02-02,3.9988070312736,10.20242552971975,2.607146014944212,1.3916610163293879,7.595279514775538
2020-02-03,4.043042733728799,9.897788582300167,2.3870407417767443,1.6560019919520546,7.510747840523423
2020-02-04,4.05995088148,9.890426954366815,2.2631567563240327,1.7967941251559667,7.6272701980427815
2020-02-05,6.925943528742399,9.88270318166157,2.458740151075864,4.467203377666536,7.423963030585707
2020-02-06,7.9154408134912,9.874619549773046,2.553957097208985,5.361483716282214,7.320662452564061
2020-02-07,7.63686513468,9.866178450777966,2.460911510235775,5.175953624444225,7.405266940542191
2020-02-08,6.7454296901128,10.153597545948353,3.1302644975306033,3.615165192582196,7.02333304841775
2020-02-09,1.8907541283199998,10.144174200129012,1.8426332251936541,0.0481209031263456,8.301540974935358
2020-02-10,5.6153960309272,9.83873585415869,2.3438951000929107,3.2715009308342884,7.4948407540657795
2020-02-11,7.587539788756,9.828890911836428,2.6650639166437537,4.922475872112246,7.163826995192675
2020-02-12,8.6098925893912,9.818702034247282,2.7977650742154276,5.812127515175772,7.020936960031854
2020-02-13,5.123385431131201,9.808172236444053,2.6119313646470754,2.5114540664841245,7.196240871796977
2020-02-14,7.223498761556,9.797304634363318,2.499920094629646,4.723578666926354,7.297384539733671
2020-02-15,2.0522076112,10.080175639212657,1.9726810207893537,0.079526590410646,8.107494618423303
2020-02-16,2.1000824351999996,10.068295593728045,2.0008323325237956,0.0992501026762043,8.06746326120425
2020-02-17,6.464353849848799,9.76270765550855,2.9178592182297867,3.5464946316190127,6.844848437278763
2020-02-18,7.568915185752799,9.75052198046794,2.714418856495773,4.854496329257026,7.036103123972167
2020-02-19,3.9524999376,9.738015560788073,2.547715343127184,1.4047845944728152,7.190300217660889
2020-02-20,2.8166615423999994,9.725192097319738,2.0581316524509248,0.7585298899490748,7.667060444868813
2020-02-21,5.70159532,9.712055384732087,2.7308782246688406,2.970717095331159,6.981177160063247
2020-02-22,5.5410117856,9.990053329733655,2.965694102023418,2.575317683576581,7.024359227710236
2020-02-23,4.678610478429599,9.975888640109956,2.9511950503816538,1.727415428047945,7.024693589728301
