location,system_kw,annual_load_kwh,profile,tariffA_import,tariffA_export,tariffB_peak,tariffB_offpeak,tariffB_export,tariffC_export,salvage_value_gbp,annual_pv_kwh,annual_self_consumed_kwh,annual_exported_kwh,annual_savings_tariffA_gbp,annual_savings_tariffB_gbp,annual_savings_tariffC_gbp,payback_year_tariffA,payback_year_tariffB,payback_year_tariffC,npv_tariffA,npv_tariffB,npv_tariffC,roi_tariffA,roi_tariffB,roi_tariffC,tariff_mode,peak_start_utc,peak_end_utc
warwick_campus,4.0,3200.0,away_daytime,0.28,0.15,0.35,0.22,0.15,0.05,150.0,3752.44521936976,1188.2187789186255,2564.2264404511343,717.3352241648855,674.5784407485339,460.9125801197721,10.0,10.0,15.0,709.9963206150287,267.82359967968523,-1843.284002728199,0.6172312882148486,0.5107904566215998,0.0060714208500529,compare,16,19
