month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2019-01,80.75787609606527,303.78740956057163,50.20411670001957,30.553759396045695,253.58329286055206
2019-02,174.38728561022015,270.7610090517176,74.02939910190611,100.35788650831402,196.7316099498115
2019-03,288.50208735802846,288.65807775658834,107.27380091257626,181.2282864454522,181.38427684401208
2019-04,411.36298714803456,263.32185275670315,127.35509859259861,284.0078885554359,135.96675416410451
2019-05,473.8212958779168,255.84727638565556,141.71522771538557,332.1060681625312,114.13204867026998
2019-06,425.36039457461277,236.52993582539975,132.56401097188808,292.7963836027247,103.96592485351165
2019-07,454.1248960298774,239.38092101827874,137.9238647362739,316.2010312936035,101.45705628200483
2019-08,435.8286692916163,243.91145657228566,131.28510264781283,304.54356664380344,112.62635392447282
2019-09,316.753237090248,247.5414127399814,107.10908696419787,209.6441501260501,140.43232577578354
2019-10,177.9111460966886,271.6202486909756,80.8292343596694,97.08191173701921,190.7910143313062
2019-11,90.22759672377119,278.8236080961744,53.46500772379778,36.7625889999734,225.35860037237663
2019-12,71.65939133213375,299.816791545668,48.01203406748231,23.647357264651436,251.80475747818568
