month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,45.64215136094959,310.8768438694751,41.35039726685614,4.291754094093445,269.526446602619
2020-02,78.3885326191712,286.10803589879345,60.91634915311284,17.47218346605835,225.1916867456806
2020-03,169.86879523250718,291.01945579704994,98.37046423060275,71.49833100190443,192.64899156644722
2020-04,314.4377014516976,261.9592621399922,129.65747741402012,184.78022403767744,132.30178472597206
2020-05,505.2332233069984,251.01234326038045,151.400915598236,353.83230770876236,99.61142766214442
2020-06,433.7805583120608,228.30426913759666,137.2695304927241,296.5110278193367,91.03473864487256
2020-07,413.5552790881768,230.61534505537804,134.51179037630968,279.0434887118671,96.10355467906838
2020-08,319.1739728600384,236.77415389486288,122.19582986297867,196.9781429970597,114.57832403188422
2020-09,202.5628186202008,243.2270890409657,100.06795187072278,102.494866749478,143.1591371702429
2020-10,104.54276220946959,271.7425667998187,71.27443221856731,33.26832999090227,200.46813458125138
2020-11,56.777471135055194,282.452204118408,46.92244974681383,9.85502138824136,235.52975437159415
2020-12,37.33564674377519,305.9084309872785,35.42579766147055,1.9098490823046432,270.48263332580797
