month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2005-01,44.89484144799799,312.4131143158774,40.904722310845756,3.9901191371522367,271.5083920050316
2005-02,83.356727361298,277.046671157078,60.35824886346829,22.998478497829698,216.6884222936097
2005-03,161.120482835904,292.21588425127635,94.43575419633476,66.68472863956923,197.78013005494162
2005-04,267.528372191882,263.68348675024316,115.49022332834711,152.03814886353487,148.19326342189606
2005-05,411.332611734672,252.13182073615926,133.59355369276693,277.739058041905,118.53826704339232
2005-06,409.676923534852,229.33588537885143,130.30210868256873,279.37481485228324,99.03377669628269
2005-07,382.71252083331,231.75976314400444,133.65813067538977,249.05439015792018,98.10163246861464
2005-08,351.16250605173997,236.68482229293429,119.7738986569925,231.38860739474748,116.91092363594177
2005-09,231.490603135672,243.36817510894076,100.10997532550223,131.38062781016976,143.25819978343853
2005-10,125.17293851533199,272.12828647764997,79.68443304416813,45.488505471163855,192.44385343348185
2005-11,60.48372507172599,282.4458804368819,51.37851123075689,9.105213840969093,231.067369206125
2005-12,39.81602299355799,306.78620995010266,37.63129327346189,2.1847297200960973,269.15491667664077
