month,load_kwh,grid_import_kwh,exported_kwh,baseline_bill_tariffA_gbp,bill_with_pv_tariffA_gbp,savings_tariffA_gbp,load_peak_kwh,load_offpeak_kwh,import_peak_kwh,import_offpeak_kwh,baseline_bill_tariffB_gbp,bill_with_pv_tariffB_gbp,savings_tariffB_gbp,baseline_bill_tariffC_gbp,bill_with_pv_tariffC_gbp,savings_tariffC_gbp,baseline_bill_gbp,bill_with_pv_gbp,savings_gbp
2005-01,312.4131143158774,271.5083920050316,3.9901191371522367,87.47567200844568,75.42383189083603,12.051840117609657,55.63789822781084,256.77521608806654,54.65091470980084,216.8574772952308,75.96381191910842,66.23794728280824,9.725864636300187,87.47567200844568,76.02234976140886,11.453322247036823,,,
2005-02,277.046671157078,216.6884222936097,22.998478497829698,77.57306792398184,57.22298646753627,20.350081456445565,49.46250635746804,227.58416479960997,43.42231799472404,173.26610429888567,67.380393481028,49.866582469233805,17.51381101179419,77.57306792398184,60.672758242210726,16.900309681771112,,,
2005-03,292.21588425127635,197.78013005494162,66.68472863956923,81.82044759035739,45.37572711944828,36.44472047090911,52.26544563333768,239.9504386179387,35.35312085753115,162.42700919741046,71.0820024676147,38.104825027630824,32.977177439983876,81.82044759035739,55.37843641538366,26.44201117497373,,,
2005-04,263.68348675024316,148.19326342189606,152.03814886353487,73.83137629006809,18.68839142860067,55.142984861467426,47.0287724708921,216.65471427935105,22.15764460790541,126.03561881399064,64.12410750626947,12.677289422314605,51.44681808395487,73.83137629006809,41.4941137581309,32.33726253193719,,,
2005-05,252.13182073615926,118.53826704339232,277.739058041905,70.5969098061246,-8.470143934135898,79.06705374026049,44.99922884665028,207.13259188950897,12.190331142979405,106.34793590041292,61.31890031201957,-13.997696908152118,75.31659722017169,70.5969098061246,33.19071477214985,37.40619503397475,,,
2005-06,229.33588537885143,99.03377669628269,279.37481485228324,64.2140479060784,-14.17676475288333,78.39081265896174,40.99500299784722,188.3408823810042,8.734886159034026,90.29889053724867,55.783245173067456,-18.983256153985867,74.76650132705332,64.2140479060784,27.729457474959155,36.48459043111925,,,
2005-07,231.75976314400444,98.10163246861464,249.05439015792018,64.89273368032124,-9.889701432475924,74.78243511279717,41.27356778762647,190.48619535637798,8.165075560531257,89.93655690808339,56.35271170407242,-14.71433955772374,71.06705126179617,64.89273368032124,27.4684570912121,37.42427658910914,,,
2005-08,236.68482229293429,116.91092363594177,231.38860739474748,66.27175024202161,-1.9732324911484227,68.24498273317003,42.332567149238386,194.35225514369588,13.525334852880466,103.38558878306131,57.57389463384653,-7.22959437843047,64.803489012277,66.27175024202161,32.7350586180637,33.536691623957914,,,
2005-09,243.36817510894076,143.25819978343853,131.38062781016976,68.14308903050342,20.405201767837326,47.73788726266609,43.50659326270516,199.8615818462356,24.48629205062844,118.77190773281008,59.19685564811864,14.992927747412708,44.203927900705935,68.14308903050342,40.11229593936279,28.03079309114063,,,
2005-10,272.12828647764997,192.44385343348185,45.488505471163855,76.195920213742,47.06100314070035,29.13491707304165,48.46451999778851,223.6637664798615,41.76505989815051,150.67879353533135,66.1686106247955,40.943829721450996,25.22478090334451,76.195920213742,53.884278961374925,22.311641252367075,,,
2005-11,282.4458804368819,231.067369206125,9.105213840969093,79.08484652232694,63.333081301569635,15.751765220757306,50.48806260527787,231.95781783160405,49.695490332259865,181.37187887386514,68.70154183480014,55.929452892395915,12.772088942404224,79.08484652232694,64.698863377715,14.385983144611941,,,
2005-12,306.78620995010266,269.15491667664077,2.1847297200960973,85.90013878602875,75.03566721144502,10.864471574583732,54.753614107428106,252.03259584267454,54.753614107428106,214.40130256921262,74.61093602298823,66.0043420448122,8.606593978176022,85.90013878602875,75.36337666945943,10.53676211656932,,,
