timestamp,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-08-01 00:11:00+00:00,0.0,0.1733723943556947,0.0,0.0,0.1733723943556947
2020-08-01 01:11:00+00:00,0.0,0.1486049094477383,0.0,0.0,0.1486049094477383
2020-08-01 02:11:00+00:00,0.0,0.1362211669937601,0.0,0.0,0.1362211669937601
2020-08-01 03:11:00+00:00,0.0,0.1362211669937601,0.0,0.0,0.1362211669937601
2020-08-01 04:11:00+00:00,0.0,0.1486049094477383,0.0,0.0,0.1486049094477383
2020-08-01 05:11:00+00:00,0.1467147684456,0.2006166277544467,0.1467147684456,0.0,0.0539018593088467
2020-08-01 06:11:00+00:00,0.4359613824,0.2848260764414985,0.2848260764414985,0.1511353059585015,0.0
2020-08-01 07:11:00+00:00,0.5731414271999999,0.3913262615457109,0.3913262615457109,0.181815165654289,0.0
2020-08-01 08:11:00+00:00,0.7817003711999999,0.4284774889076454,0.4284774889076454,0.3532228822923545,0.0
2020-08-01 09:11:00+00:00,0.9244901616,0.376465770600937,0.376465770600937,0.548024390999063,0.0
2020-08-01 10:11:00+00:00,1.3605621744,0.3318842977666156,0.3318842977666156,1.0286778766333844,0.0
2020-08-01 11:11:00+00:00,0.8801358335999999,0.3046400643678635,0.3046400643678635,0.5754957692321363,0.0
2020-08-01 12:11:00+00:00,1.6509695888,0.2922563219138854,0.2922563219138854,1.3587132668861146,0.0
2020-08-01 13:11:00+00:00,0.9522757296000002,0.2922563219138854,0.2922563219138854,0.6600194076861148,0.0
2020-08-01 14:11:00+00:00,1.3199037824000002,0.2972098188954766,0.2972098188954766,1.0226939635045236,0.0
2020-08-01 15:11:00+00:00,1.129052376,0.3046400643678635,0.3046400643678635,0.8244123116321365,0.0
2020-08-01 16:11:00+00:00,0.5601929232,0.3343610462574112,0.3343610462574112,0.2258318769425887,0.0
2020-08-01 17:11:00+00:00,0.4184793711999999,0.4408612313616237,0.4184793711999999,0.0,0.0223818601616237
2020-08-01 18:11:00+00:00,0.1539815551999999,0.5250706800486754,0.1539815551999999,0.0,0.3710891248486754
2020-08-01 19:11:00+00:00,0.1285014106655999,0.5622219074106101,0.1285014106655999,0.0,0.4337204967450101
2020-08-01 20:11:00+00:00,0.0,0.5250706800486754,0.0,0.0,0.5250706800486754
2020-08-01 21:11:00+00:00,0.0,0.4408612313616237,0.0,0.0,0.4408612313616237
2020-08-01 22:11:00+00:00,0.0,0.3343610462574112,0.0,0.0,0.3343610462574112
2020-08-01 23:11:00+00:00,0.0,0.2303376096439944,0.0,0.0,0.2303376096439944
2020-08-02 00:11:00+00:00,0.0,0.1735219982963587,0.0,0.0,0.1735219982963587
2020-08-02 01:11:00+00:00,0.0,0.1487331413968788,0.0,0.0,0.1487331413968788
2020-08-02 02:11:00+00:00,0.0,0.136338712947139,0.0,0.0,0.136338712947139
2020-08-02 03:11:00+00:00,0.0,0.136338712947139,0.0,0.0,0.136338712947139
2020-08-02 04:11:00+00:00,0.0,0.1487331413968788,0.0,0.0,0.1487331413968788
2020-08-02 05:11:00+00:00,0.1176767883623999,0.2007897408857865,0.1176767883623999,0.0,0.0831129525233865
2020-08-02 06:11:00+00:00,0.4950773008,0.2850718543440179,0.2850718543440179,0.2100054464559821,0.0
2020-08-02 07:11:00+00:00,0.97552896,0.3916639390117811,0.3916639390117811,0.5838650209882189,0.0
2020-08-02 08:11:00+00:00,1.6904382912,0.4288472243610008,0.4288472243610008,1.2615910668389991,0.0
2020-08-02 09:11:00+00:00,1.6446224448,0.3767906248720932,0.3767906248720932,1.2678318199279068,0.0
2020-08-02 10:11:00+00:00,1.6183080959999998,0.3321706824530295,0.3321706824530295,1.2861374135469703,0.0
2020-08-02 11:11:00+00:00,1.011207608,0.3049029398636017,0.3049029398636017,0.7063046681363981,0.0
2020-08-02 12:11:00+00:00,2.3824557887335995,0.2925085114138618,0.2925085114138618,2.089947277319738,0.0
2020-08-02 13:11:00+00:00,2.161999752,0.2925085114138618,0.2925085114138618,1.869491240586138,0.0
2020-08-02 14:11:00+00:00,2.2815620252776,0.2974662827937577,0.2974662827937577,1.9840957424838424,0.0
2020-08-02 15:11:00+00:00,1.97623872,0.3049029398636017,0.3049029398636017,1.6713357801363982,0.0
2020-08-02 16:11:00+00:00,1.4926314112,0.3346495681429775,0.3346495681429775,1.1579818430570223,0.0
2020-08-02 17:11:00+00:00,1.006904856,0.4412416528107407,0.4412416528107407,0.5656632031892593,0.0
2020-08-02 18:11:00+00:00,0.1195986176,0.5255237662689721,0.1195986176,0.0,0.4059251486689721
2020-08-02 19:11:00+00:00,0.0838728001824,0.5627070516181919,0.0838728001824,0.0,0.4788342514357919
2020-08-02 20:11:00+00:00,0.0,0.5255237662689721,0.0,0.0,0.5255237662689721
2020-08-02 21:11:00+00:00,0.0,0.4412416528107407,0.0,0.0,0.4412416528107407
2020-08-02 22:11:00+00:00,0.0,0.3346495681429775,0.0,0.0,0.3346495681429775
2020-08-02 23:11:00+00:00,0.0,0.2305363691651623,0.0,0.0,0.2305363691651623
2020-08-03 00:11:00+00:00,0.0,0.1736801946593119,0.0,0.0,0.1736801946593119
2020-08-03 01:11:00+00:00,0.0,0.1488687382794102,0.0,0.0,0.1488687382794102
