month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,92.02529155367402,302.8688565536067,53.26156821236648,38.76372334130754,249.60728834124023
2020-02,186.35608241118254,279.6378950923697,77.16322012516949,109.19286228601304,202.47467496720026
2020-03,374.25992157744287,287.0341094103735,112.84415354558885,261.41576803185404,174.18995586478465
2020-04,569.8128418697089,261.99908477275665,132.72079579659734,437.09204607311153,129.27828897615925
2020-05,750.3158245492866,255.07864281897903,153.16796621263154,597.1478583366551,101.91067660634748
2020-06,585.8413994642192,235.0735205456035,141.47835359677035,444.3630458674488,93.59516694883314
2020-07,559.0182847654238,238.6559137331247,140.82910132054923,418.18918344487463,97.82681241257548
2020-08,467.2448210364925,243.68742719126152,128.20987722707181,339.0349438094207,115.4775499641897
2020-09,404.71918096071204,247.0124725379513,108.89928314552165,295.81989781519036,138.11318939242966
2020-10,178.4774157267145,271.6116990489241,82.92499091526257,95.55242481145191,188.68670813366154
2020-11,117.15347100121039,278.44648379705984,56.98959740152242,60.16387359968797,221.4568863955374
2020-12,77.56163728922935,298.89389449798904,47.37110468318925,30.19053260604009,251.52278981479978
