month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2019-01,110.06221217861359,311.8442758861842,52.54849749193094,57.513714686682654,259.29577839425326
2019-02,240.1012920020904,277.0806173779981,75.14101691223286,164.96027508985753,201.93960046576527
2019-03,345.09963934702716,292.80160028079484,107.54462359814984,237.55501574887734,185.256976682645
2019-04,460.6512999849432,263.4346859415757,127.8951192181263,332.7561807668169,135.5395667234494
2019-05,495.1243004586912,251.91787582017975,140.28181319032706,354.8424872683641,111.6360626298527
2019-06,441.74050108098,229.81347882494504,130.5243187993268,311.2161822816532,99.28916002561824
2019-07,472.927407021428,231.33450789806614,134.88000364091076,338.0474033805172,96.45450425715536
2019-08,480.2536772135424,236.93248314956088,130.41724663788014,349.83643057566223,106.51523651168073
2019-09,364.0322791603568,243.64341908685145,104.34953266606708,259.6827464942897,139.29388642078436
2019-10,218.6641288876848,271.6344970725627,81.81783276058563,136.84629612709915,189.81666431197704
2019-11,122.0663800484432,282.7469682367524,55.91457516597484,66.15180488246835,226.83239307077758
2019-12,112.623105575848,306.8155904245287,53.18659942182169,59.4365061540263,253.62899100270698
