month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2023-01,104.13140156427599,312.1140247149177,57.72001732797709,46.4113842362989,254.39400738694064
2023-02,155.28514885272,277.04943990955434,70.78215896040967,84.50298989231031,206.26728094914463
2023-03,264.326792988276,292.2204608889732,102.87681250171495,161.44998048656103,189.34364838725827
2023-04,420.46078793788797,263.9415654358973,128.15522435709278,292.3055635807952,135.78634107880455
2023-05,589.919610862872,251.8850014192075,146.85964971312336,443.05996114974863,105.02535170608414
2023-06,623.241892361304,229.33870095541403,137.58675685252834,485.65513550877563,91.75194410288567
2023-07,478.264057166772,231.75984541550312,137.0766486818372,341.1874084849348,94.68319673366591
2023-08,470.24816206788,236.68212697588956,127.47938586548561,342.7687762023944,109.20274111040395
2023-09,320.038717394628,243.61426394397716,103.02098570177719,217.0177316928508,140.59327824219997
2023-10,201.5039573235,271.871047123664,83.45134541478082,118.05261190871917,188.4197017088832
2023-11,112.335917185728,282.4412719846385,57.93965322549441,54.39626396023358,224.5016187591441
2023-12,53.28362091427199,307.08225123236326,40.82863721710119,12.454983697170801,266.2536140152621
