month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,75.7986822153916,310.8768438694751,49.83543585624362,25.963246359147966,261.0414080132315
2020-02,153.87041131483758,286.10803589879345,73.92045142587034,79.94995988896723,212.1875844729231
2020-03,310.098087823984,291.01945579704994,110.37313744337202,199.72495038061194,180.64631835367794
2020-04,474.0313656928308,261.9592621399922,129.28630289650337,344.7450627963274,132.6729592434888
2020-05,625.272517411588,251.01234326038045,147.69954959424967,477.5729678173383,103.31279366613077
2020-06,487.20634649799877,228.30426913759666,134.29231859968715,352.9140278983116,94.01195053790948
2020-07,464.2514434743888,230.61534505537804,132.59246207106227,331.6589814033265,98.02288298431579
2020-08,387.75230978479317,236.77415389486288,121.14682368909665,266.6054860956965,115.62733020576624
2020-09,335.6008089099736,243.2270890409657,104.23028682887785,231.37052208109571,138.99680221208783
2020-10,147.244846128432,271.7425667998187,77.84703422204521,69.39781190638678,193.89553257777348
2020-11,96.5726000315716,282.452204118408,53.87458306626505,42.698016965306536,228.57762105214294
2020-12,63.85078392878039,305.9084309872785,44.103406957205664,19.74737697157472,261.80502403007284
