month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,84.26522092672799,310.8768438694751,51.967784031957734,32.29743689477026,258.9090598375174
2020-02,160.052664493188,286.10803589879345,74.5068442270748,85.5458202661132,211.60119167171865
2020-03,324.841665863232,291.01945579704994,111.47256758551683,213.36909827771518,179.54688821153312
2020-04,499.508221506732,261.9592621399922,129.54968033080806,369.9585411759239,132.40958180918412
2020-05,675.409040031348,251.01234326038045,149.05005195943963,526.3589880719084,101.96229130094079
2020-06,519.569721372924,228.30426913759666,136.2290214110643,383.3406999618597,92.07524772653235
2020-07,514.08712926036,230.61534505537804,135.22302664833393,378.8641026120261,95.39231840704412
2020-08,432.659904135876,236.77415389486288,124.74293944872414,307.91696468715185,112.03121444613873
2020-09,366.23559338658,243.2270890409657,105.45299243788651,260.78260094869347,137.7740966030792
2020-10,175.059002056968,271.7425667998187,81.91652255904089,93.14247949792711,189.8260442407778
2020-11,104.671277989452,282.452204118408,56.0807151677632,48.59056282168879,226.3714889506448
2020-12,69.592664304864,305.9084309872785,45.990167789920285,23.602496514943706,259.9182631973582
