date,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-07-01,10.903812125567999,7.659810486258864,4.24029942714087,6.6635126984271285,3.419511059117994
2020-07-02,12.116910457728,7.655505848491555,3.985762147078345,8.131148310649653,3.6697437014132097
2020-07-03,10.016533035648001,7.651500564594597,4.023287964153869,5.9932450714941305,3.628212600440728
2020-07-04,8.737048306559998,7.8776127225610875,4.776358150426305,3.960690156133693,3.1012545721347826
2020-07-05,20.32086925902816,7.8741073494325695,4.8957290792335435,15.425140179794617,2.9783782701990265
2020-07-06,16.947846376319998,7.641292243409085,4.753939644318084,12.193906732001913,2.8873525990910007
2020-07-07,9.766706459136,7.638495336333785,4.098986189642936,5.667720269493063,3.539509146690849
2020-07-08,5.953132536959999,7.636002816813056,3.583321690334705,2.3698108466252936,4.05268112647835
2020-07-09,7.527283697663999,7.633815422423526,4.08018628461324,3.4470974130507592,3.5536291378102853
2020-07-10,17.734983620736,7.631933800450384,4.94365712426047,12.79132649647553,2.688276676189914
2020-07-11,20.575350351744,7.859651417776857,5.0275064009462245,15.547843950797773,2.8321450168306326
2020-07-12,24.99755073393504,7.858344801943198,5.143096070292189,19.854454663642848,2.7152487316510086
2020-07-13,11.603985784704,7.628128683674779,3.957840652057071,7.646145132646928,3.6702880316177082
2020-07-14,13.79430263424,7.62747481224905,4.228876676265625,9.565425957974373,3.3985981359834243
2020-07-15,8.503399626239998,7.627128589528272,4.054852201647843,4.448547424592156,3.5722763878804296
2020-07-16,13.669502510975999,7.627090117965319,4.212557271779813,9.456945239196186,3.4145328461855056
2020-07-17,20.434230778833598,7.627359408944545,4.760079088582698,15.6741516902509,2.8672803203618464
2020-07-18,10.785993193344,7.857156507803477,4.281569585726148,6.504423607617851,3.575586922077329
2020-07-19,22.512591608064,7.858067572632861,5.171301929810985,17.341289678253013,2.686765642821876
2020-07-20,19.475843334912,7.63001260506895,4.857597605016621,14.618245729895378,2.772415000052329
2020-07-21,17.52792177024,7.631511239138034,4.091560398255836,13.436361371984162,3.539950840882199
2020-07-22,16.38645882936288,7.633316327468415,4.446811407253088,11.93964742210979,3.1865049202153264
2020-07-23,12.275750019456,7.635427335905412,4.086539938701288,8.18921008075471,3.5488873972041226
2020-07-24,14.240307209472,7.637843639767666,4.240714805372564,9.999592404099436,3.397128834395102
2020-07-25,10.725627121152,7.870164125755823,4.587159787892797,6.138467333259203,3.283004337863025
2020-07-26,13.918996750463998,7.873279676539628,4.553030815726037,9.365965934737961,3.3202488608135914
2020-07-27,9.437175781631998,7.64691672326115,3.7496093147351894,5.68756646689681,3.89730740852596
2020-07-28,17.795681749495678,7.650546158508035,4.677122218047441,13.118559531448238,2.9734239404605938
2020-07-29,15.676063570559998,7.654476415277333,4.128748909482413,11.547314661077586,3.5257275057949204
2020-07-30,21.80726060352096,7.658706330542832,4.703720550462945,17.103540053058012,2.954985780079887
2020-07-31,20.17233711367008,7.663234652604552,3.934740958118211,16.237596155551866,3.7284936944863403
