month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,104.93870896958799,310.8768438694751,51.17093395412326,53.767775015464736,259.70590991535187
2020-02,204.1062243565464,286.10803589879345,74.51380492029355,129.59241943625284,211.59423097849992
2020-03,366.330424433676,291.01945579704994,108.40412229495927,257.9263021387167,182.6153335020907
2020-04,529.8038480007984,261.9592621399922,129.06035925680186,400.7434887439965,132.89890288319032
2020-05,660.3440147754568,251.01234326038045,148.41630585429843,511.92770892115834,102.59603740608199
2020-06,509.0532651094688,228.30426913759666,135.87803838998107,373.1752267194877,92.42623074761558
2020-07,478.73403757358477,230.61534505537804,133.08463188915673,345.649405684428,97.53071316622132
2020-08,412.3506742250304,236.77415389486288,122.03078890237437,290.31988532265603,114.74336499248851
2020-09,389.127151533244,243.2270890409657,103.04404533188753,286.08310620135643,140.18304370907816
2020-10,170.412668700316,271.7425667998187,78.78875379918122,91.62391490113477,192.95381300063747
2020-11,132.4743836702856,282.452204118408,55.613372723088794,76.86101094719679,226.8388313953192
2020-12,96.9561398941008,305.9084309872785,48.29909060216401,48.65704929193679,257.6093403851145
