month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2018-01,83.90017071240479,311.8441432670816,50.34366994186904,33.556500770535756,261.5004733252126
2018-02,160.3910796365008,277.07802512571504,72.61389407595036,87.77718556055044,204.4641310497647
2018-03,237.7415959207168,292.5243984558041,99.68300148125527,138.0585944394615,192.84139697454881
2018-04,314.498754538536,263.70079401609377,119.15600249828927,195.34275204024672,144.5447915178045
2018-05,580.7106962515352,251.91319581806312,139.8440445154273,440.8666517361079,112.06915130263579
2018-06,588.0934278797544,229.58667881025204,141.2769056496414,446.816522230113,88.30977316061063
2018-07,625.7823193227704,231.55805590256077,140.33759623607503,485.4447230866953,91.22045966648574
2018-08,442.9842393160832,236.70163336348,124.72093977425098,318.26329954183217,111.98069358922902
2018-09,325.73913941080957,243.88254805590364,105.55133833565328,220.1878010751563,138.33120972025034
2018-10,208.3920037517952,271.6398452012102,84.95401270168249,123.4379910501127,186.68583249952778
2018-11,104.2950733060616,282.4630169847235,57.608130302755484,46.686943003306105,224.85488668196797
2018-12,68.54024509720959,307.10766499911193,46.88092016850561,21.659324928703978,260.2267448306063
