metric,p10,p50,p90,mean,std,cv,n_years
annual_pv_kwh,3542.138668655348,3624.460508103666,3701.7664733175175,3622.3705605059713,81.47312688458288,0.02249165995684405,3
annual_savings_tariffA_gbp,684.2446043076004,697.3525080728095,709.9962380798273,697.1591023402298,13.142037166802547,0.018850843548749836,3
annual_savings_tariffB_gbp,642.6683865487297,655.5461883921691,667.4963153441613,655.1596571873994,12.672897061184365,0.019343219507118488,3
annual_savings_tariffC_gbp,447.6644328338335,453.1244817680271,458.84364234976766,453.23244495450496,5.705377238304922,0.012588192442572425,3
