month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2015-01,102.68940097561199,312.14321876891137,59.539016416639576,43.150384558972405,252.60420235227178
2015-02,144.96468705307598,277.07633356299186,71.10819315707919,73.85649389599679,205.96814040591264
2015-03,280.8156869516584,292.52320495717817,108.02708682243401,172.78860012922436,184.49611813474414
2015-04,465.156802317184,263.4453631212835,131.04729003463788,334.10951228254606,132.3980730866456
2015-05,472.3004208530504,252.3958519655494,142.81609424755777,329.4843266054926,109.57975771799164
2015-06,564.0872530540112,229.35195662839865,139.9488395235085,424.1384135305027,89.40311710489017
2015-07,497.2834759674576,231.3346141299157,137.02098544961572,360.26249051784185,94.31362868029998
2015-08,408.5072662562032,237.15962353248773,124.16789487181296,284.33937138439023,112.99172866067477
2015-09,347.03678645587917,243.40014100367145,108.69944029875845,238.33734615712075,134.700700704913
2015-10,192.227565343652,271.89508457609253,84.41561193737436,107.81195340627761,187.47947263871816
2015-11,80.1865924412024,282.7533273130294,53.01922051895421,27.16737192224818,229.7341067940752
2015-12,61.52730473720399,306.5212804404903,44.9825693921043,16.544735345099685,261.53871104838595
