month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,78.5378570762272,310.8768438694751,50.62844497562397,27.909412100603216,260.2483988938512
2020-02,159.4314168158472,286.10803589879345,74.85392793606562,84.57748887978157,211.25410796272783
2020-03,321.30641959388237,291.01945579704994,111.17446361317646,210.13195598070592,179.8449921838735
2020-04,491.163895585028,261.9592621399922,129.9202499915185,361.2436455935095,132.0390121484737
2020-05,647.8722627137624,251.01234326038045,148.3649531621589,499.50730955160344,102.6473900982215
2020-06,504.8156165123008,228.30426913759666,134.9625289596706,369.85308755263014,93.34174017792604
2020-07,481.031588665164,230.61534505537804,133.38435376141803,347.6472349037459,97.23099129396002
2020-08,401.7676202041032,236.77415389486288,121.92466425128738,279.84295595281577,114.84948964357551
2020-09,347.7305799323952,243.2270890409657,104.8100232847956,242.92055664759957,138.41706575617008
2020-10,152.5665842948744,271.7425667998187,78.84074492910591,73.72583936576848,192.90182187071278
2020-11,100.06287132030239,282.452204118408,54.54031695331359,45.5225543669888,227.9118871650944
2020-12,66.1585066558728,305.9084309872785,44.81410710049097,21.34439955538182,261.09432388678755
