month,load_kwh,grid_import_kwh,exported_kwh,baseline_bill_tariffA_gbp,bill_with_pv_tariffA_gbp,savings_tariffA_gbp,load_peak_kwh,load_offpeak_kwh,import_peak_kwh,import_offpeak_kwh,baseline_bill_tariffB_gbp,bill_with_pv_tariffB_gbp,savings_tariffB_gbp,baseline_bill_tariffC_gbp,bill_with_pv_tariffC_gbp,savings_tariffC_gbp,baseline_bill_gbp,bill_with_pv_gbp,savings_gbp
2020-01,310.8768438694751,258.1652810040539,36.61521149537874,87.04551628345304,66.7939969568283,20.251519326624745,55.602953978785195,255.27388989068996,55.45139185814519,202.7138891459087,75.6212896685266,58.51276103814392,17.10852863038268,87.04551628345304,70.45551810636617,16.58999817708687,87.04551628345304,70.45551810636617,16.58999817708687
2020-02,286.10803589879345,211.0523971158983,80.77755762130963,80.11025005166218,46.978037549255085,33.13221250240709,50.99346161031946,235.11457428847402,44.909902354977945,166.14249476092036,69.57291790707609,40.153181028448316,29.419736878627774,80.11025005166218,55.05579331138605,25.05445674027613,80.11025005166218,55.05579331138605,25.05445674027613
2020-03,291.01945579704994,176.77280477738057,217.05989922480737,81.485447623174,16.937400453945465,64.54804716922854,51.93973161117214,239.0797241858778,31.327789219267913,145.44501555811266,70.77644538480337,10.40364476580745,60.37280061899592,81.485447623174,38.6433903764262,42.8420572467478,81.485447623174,38.6433903764262,42.8420572467478
2020-04,261.9592621399922,130.30486986431782,379.7850735660064,73.34859339919781,-20.482397472891968,93.83099087208979,46.825922401316596,215.13333973867557,15.522431984382218,114.78243787993559,63.718407582969434,-26.282773506781357,90.00118108975079,73.34859339919781,17.49610988370867,55.85248351548914,73.34859339919781,17.49610988370867,55.85248351548914
2020-05,251.01234326038045,102.63155550781899,536.109231533005,70.28345611290653,-51.67954918776142,121.96300530066796,44.70359319896033,206.3087500614201,4.719293209791669,97.91226229802731,61.03418263314853,-57.223934400957646,118.25811703410618,70.28345611290653,1.9313739655390698,68.35208214736747,70.28345611290653,1.9313739655390698,68.35208214736747
2020-06,228.30426913759666,94.2995009177478,381.4313446011847,63.92519535852707,-30.810841433208317,94.73603679173539,40.81269771961674,187.4915714179799,6.719016749721543,87.58048416802627,55.53258991382144,-35.59533931080938,91.12792922463082,63.92519535852707,7.3322930269101505,56.59290233161692,63.92519535852707,7.3322930269101505,56.59290233161692
2020-07,230.61534505537804,96.02128296271722,392.85319586836476,64.57229661550586,-32.04202015069389,96.61431676619975,41.24810823821875,189.3672368171593,6.792045833170122,89.2292371295471,56.097629983151606,-36.920331170144806,93.01796115329641,64.57229661550586,7.2432994361425855,57.32899717936328,64.57229661550586,7.2432994361425855,57.32899717936328
2020-08,236.77415389486288,113.1219151994302,303.1425350824329,66.29676309056161,-13.79724400652448,80.09400709708609,42.16730673535963,194.60684715950325,11.791713363525947,101.33020183590426,57.57206373246659,-19.05163618123192,76.62369991369852,66.29676309056161,16.51700950171881,49.7797535888428,66.29676309056161,16.51700950171881,49.7797535888428
2020-09,243.2270890409657,138.54211641371688,255.34378148638157,68.1035849314704,0.49022537288350065,67.6133595585869,43.477670615349254,199.74941842561643,25.776185471187915,112.76593094252895,59.16205676900785,-4.471397500685093,63.63345426969294,68.1035849314704,26.024603521521655,42.07898140994874,68.1035849314704,26.024603521521655,42.07898140994874
2020-10,271.7425667998187,193.07196462655125,80.47267539568854,76.08791870394924,41.98924878608107,34.09866991786817,48.49930890015826,223.24325789966045,43.787102623400045,149.2848620031512,66.08827485298069,36.09725424953,29.991020603450686,76.08791870394924,50.03651632564993,26.051402378299315,76.08791870394924,50.03651632564993,26.051402378299315
2020-11,282.452204118408,222.79680689898137,50.20268720316456,79.08661715315425,54.8527028512401,24.233914301914147,50.37664245663859,232.0755616617694,50.36232655263859,172.43448034634278,68.68844842541277,48.03199688914423,20.65645153626854,79.08661715315425,59.87297157155656,19.21364558159769,79.08661715315425,59.87297157155656,19.21364558159769
2020-12,305.9084309872785,258.5683552525364,24.260332773334664,85.65436067643799,68.76008955470999,16.894271121727996,54.71436611222707,251.19406487505145,54.71436611222707,203.85398914030932,74.4127224117908,60.35885583414733,14.053866577643468,85.65436067643799,71.18612283204347,14.468237844394523,85.65436067643799,71.18612283204347,14.468237844394523
