month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2005-01,74.40556550450239,390.51639289484683,54.16010818798007,20.245457316522316,336.35628470686675
2005-02,118.3450126485712,346.3083389463476,73.38075855619122,44.96425409237996,272.9275803901563
2005-03,216.8298804504504,365.26985531409554,114.10084148452681,102.72903896592356,251.16901382956874
2005-04,360.6256586186528,329.604358437804,144.2907195579782,216.33493906067457,185.31363887982582
2005-05,530.8532421413952,315.16477592019913,170.56007972356562,360.29316241782954,144.60469619663354
2005-06,510.39418094276397,286.66985672356435,161.79582026538137,348.59836067738263,124.87403645818299
2005-07,491.735567109516,289.6997039300056,168.39538427547916,323.3401828340368,121.30431965452644
2005-08,467.3318139647472,295.85602786616795,152.25626620946423,315.0755477552829,143.5997616567037
2005-09,332.94339635193757,304.210218886176,122.97463084646004,209.96876550547753,181.23558803971596
2005-10,172.48678789502878,340.16035809706256,94.97301800438753,77.51376989064126,245.18734009267504
2005-11,112.2595791101776,353.0573505461025,66.71273064678878,45.546848463388805,286.34461989931367
2005-12,72.35140393068079,383.48276243762837,54.79916081927342,17.552243111407368,328.68360161835494
