month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,78.5383936207672,310.8768438694751,50.62848122355757,27.909912397209617,260.24836264591755
2020-02,159.43199244669918,286.10803589879345,74.85363492649762,84.57835752020156,211.25440097229583
2020-03,321.306452444128,291.01945579704994,111.17420641665726,210.13224602747073,179.8452493803927
2020-04,491.1650295130536,261.9592621399922,129.9205670732777,361.2444624397759,132.03869506671447
2020-05,647.872728884296,251.01234326038045,148.36533312704933,499.5073957572466,102.64701013333111
2020-06,504.8162144437096,228.30426913759666,134.9627723316554,369.85344211205415,93.34149680594125
2020-07,481.03161613008956,230.61534505537804,133.38445873243325,347.6471573976564,97.23088632294481
2020-08,401.7674535119544,236.77415389486288,121.92466425128738,279.842789260667,114.84948964357551
2020-09,347.73095862961117,243.2270890409657,104.80998799772281,242.92097063188837,138.41710104324287
2020-10,152.56694900054399,271.7425667998187,78.8407099525963,73.72623904794769,192.9018568472224
2020-11,100.0631759363272,282.452204118408,54.54006109894479,45.523114837382394,227.9121430194632
2020-12,66.15864358885679,305.9084309872785,44.81388636463497,21.34475722422182,261.0945446226435
