location,system_kw,annual_load_kwh,profile,tariffA_import,tariffA_export,tariffB_peak,tariffB_offpeak,tariffB_export,annual_pv_kwh,annual_self_consumed_kwh,annual_exported_kwh,annual_savings_tariffA_gbp,annual_savings_tariffB_gbp,payback_year_tariffA,payback_year_tariffB,npv_tariffA,npv_tariffB,roi_tariffA,roi_tariffB,tariff_mode,peak_start_utc,peak_end_utc
warwick_campus,4.0,3200.0,home_daytime,0.28,0.15,0.35,0.22,0.15,3561.4580997594257,1465.1577789306857,2096.300320828739,724.689226224903,664.0608106090222,10.0,11.0,2992.3589559939455,2145.518789474867,1.6301031438422406,1.380344311229002,compare,16,19
