month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,75.12268698259103,302.7161679857249,65.1784219754496,9.944265007141436,237.5377460102753
2020-02,152.12741421321022,279.7830584601565,101.09388694160087,51.03352727160936,178.6891715185556
2020-03,305.5183033285248,287.06930308359847,141.96873787415325,163.54956545437153,145.10056520944522
2020-04,465.15334030180315,261.91200342946496,155.20544826941025,309.94789203239293,106.7065551600547
2020-05,612.502713917785,255.26928869368504,170.2972043176772,442.20550960010775,84.97208437600786
2020-06,478.23787711364827,234.99182995801476,157.5673534264944,320.6705236871539,77.42447653152036
2020-07,456.34145695136635,238.53478863317278,157.70541802941142,298.63603892195493,80.82937060376136
2020-08,381.4243437032592,243.87030788774027,146.83488356504458,234.5894601382146,97.0354243226957
2020-09,330.38300486588736,246.93012433213386,132.87136793682743,197.5116369290599,114.05875639530642
2020-10,145.69584957282814,271.64497701669103,102.62330462857103,43.07254494425711,169.02167238812
2020-11,95.6354865316003,278.53501362126775,75.47481990251922,20.160666629081092,203.06019371874854
2020-12,63.315622276921914,298.74313689834884,58.33693206352669,4.97869021339522,240.40620483482212
