month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2006-01,78.5662910466624,312.1140247149178,50.68681116303582,27.879479883626576,261.42721355188195
2006-02,131.1457960278408,277.04943990955434,67.41541219179747,63.73038383604332,209.63402771775688
2006-03,246.0068952615024,292.2204608889732,104.41390068728428,141.5929945742181,187.80656020168894
2006-04,381.1853324125464,263.9415654358973,130.26890147576393,250.9164309367825,133.6726639601334
2006-05,444.786412987468,251.88500141920753,136.58434378632484,308.20206920114316,115.30065763288269
2006-06,601.4459549981536,229.33870095541405,139.92622919592714,461.51972580222645,89.4124717594869
2006-07,623.1807903210936,231.75984541550315,141.3703364649212,481.8104538561724,90.38950895058197
2006-08,428.9056306452872,236.6821269758896,126.25360628989668,302.6520243553905,110.4285206859929
2006-09,343.1504051020224,243.6142639439772,104.20257830080344,238.94782680121895,139.41168564317377
2006-10,176.9803730430096,271.871047123664,83.62788762145205,93.35248542155755,188.243159502212
2006-11,129.5595297127,282.44127198463855,64.4007988639668,65.1587308487332,218.04047312067175
2006-12,62.075645688052,307.08225123236326,44.55133589299649,17.52430979505551,262.5309153393668
