month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2022-01,58.828680989012796,312.4131143158774,42.83726641580322,15.991414573209576,269.57584790007417
2022-02,130.8471418615712,277.046671157078,63.655569606424635,67.19157225514655,213.39110155065336
2022-03,291.12607280391677,292.2158842512764,105.71704294189242,185.40902986202437,186.49884130938398
2022-04,386.6535100886464,263.68348675024316,125.17307895329941,261.480431135347,138.51040779694378
2022-05,460.0941764277152,252.13182073615928,140.53691057081014,319.5572658569051,111.59491016534915
2022-06,511.9205088257696,229.33588537885143,140.37202208564958,371.54848674012,88.96386329320185
2022-07,496.126473725652,231.75976314400444,138.2658513631089,357.8606223625431,93.49391178089554
2022-08,439.1985723981728,236.6848222929343,124.47602378093728,314.72254861723553,112.20879851199702
2022-09,271.6803903878272,243.36817510894076,97.88741962083581,173.79297076699137,145.48075548810493
2022-10,161.3386776199072,272.12828647765,73.13603060334995,88.20264701655724,198.99225587430004
2022-11,77.1930833177792,282.4458804368819,46.85417884708026,30.338904470698935,235.59170158980166
2022-12,42.366369684420796,306.78620995010266,32.88837981698449,9.477989867436307,273.8978301331182
