month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2005-01,74.40556550450239,312.4131143158774,48.099549655258194,26.306015849244204,264.3135646606192
2005-02,118.3450126485712,277.046671157078,64.39367245116675,53.95134019740445,212.65299870591124
2005-03,216.8298804504504,292.2158842512764,98.28843754450368,118.54144290594671,193.9274467067727
2005-04,360.6256586186528,263.68348675024316,121.6973137642025,238.92834485445027,141.98617298604069
2005-05,530.8532421413952,252.13182073615928,141.80539638932456,389.0478457520706,110.32642434683471
2005-06,510.39418094276397,229.33588537885143,135.1423387592246,375.2518421835394,94.19354661962686
2005-07,491.735567109516,231.75976314400444,140.50462760744156,351.2309395020744,91.25513553656288
2005-08,467.3318139647472,236.6848222929343,127.24084600076675,340.09096796398046,109.44397629216755
2005-09,332.9433963519376,243.36817510894076,103.56180015811397,229.3815961938236,139.8063749508268
2005-10,172.48678789502878,272.12828647765,81.29807587455562,91.18871202047318,190.8302106030944
2005-11,112.2595791101776,282.4458804368819,57.497303736423945,54.76227537375365,224.94857670045798
2005-12,72.3514039306808,306.78620995010266,48.66076173660503,23.690642194075767,258.12544821349763
