location,system_kw,annual_load_kwh,profile,tariffA_import,tariffA_export,tariffB_peak,tariffB_offpeak,tariffB_export,tariffC_export,salvage_value_gbp,annual_pv_kwh,annual_self_consumed_kwh,annual_exported_kwh,annual_savings_tariffA_gbp,annual_savings_tariffB_gbp,annual_savings_tariffC_gbp,payback_year_tariffA,payback_year_tariffB,payback_year_tariffC,npv_tariffA,npv_tariffB,npv_tariffC,roi_tariffA,roi_tariffB,roi_tariffC
edinburgh_2023,4.0,3200.0,away_daytime,0.28,0.15,0.35,0.22,0.15,0.05,0.0,3284.404639925956,1134.6289363956244,2149.775703530331,640.1624577203247,600.408582382953,425.1848873672916,11.0,12.0,,-142.1232064644696,-552.5849560028346,-2280.2827357301258,0.40511305008115905,0.30632942193415535,-0.10659455674250133
