location,system_kw,annual_load_kwh,profile,tariffA_import,tariffA_export,tariffB_peak,tariffB_offpeak,tariffB_export,tariffC_export,salvage_value_gbp,annual_pv_kwh,annual_self_consumed_kwh,annual_exported_kwh,annual_savings_tariffA_gbp,annual_savings_tariffB_gbp,annual_savings_tariffC_gbp,payback_year_tariffA,payback_year_tariffB,payback_year_tariffC,npv_tariffA,npv_tariffB,npv_tariffC,roi_tariffA,roi_tariffB,roi_tariffC
warwick_campus_2005,4.0,3200.0,away_daytime,0.28,0.15,0.35,0.22,0.15,0.05,0.0,3460.5620886684237,1168.190123677587,2292.371964990837,670.9490293783499,632.5409303059796,441.71183287926624,11.0,11.0,,168.852704655837,-227.8199495620156,-2112.1482368607003,0.479712907532661,0.38424261694121176,-0.06621517780445561
