month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2013-01,76.570843185168,311.8442758861842,51.58831281495633,24.98253037021167,260.25596307122794
2013-02,129.086515141204,277.0806173779981,69.93879570262587,59.14771943857813,207.14182167537226
2013-03,234.379599669716,292.80160028079484,102.61142565892938,131.76817401078662,190.19017462186548
2013-04,412.5103941883664,263.43468594157576,128.4390689766658,284.0713252117006,134.99561696490994
2013-05,482.535942597388,251.91787582017977,138.82941126757586,343.70653132981215,113.08846455260391
2013-06,491.945091544384,229.81347882494507,134.73922483837043,357.2058667060136,95.07425398657462
2013-07,594.1949632365728,231.33450789806614,138.37049163771033,455.8244715988625,92.96401626035582
2013-08,472.8932848685768,236.93248314956088,124.73066596726403,348.1626189013128,112.20181718229685
2013-09,294.38463835671837,243.64341908685148,104.81762924704285,189.56700910967555,138.82578983980864
2013-10,171.229737747652,271.6344970725627,80.87007057768199,90.35966716997001,190.76442649488072
2013-11,108.4846499822968,282.7469682367524,61.77337161500847,46.71127836728833,220.97359662174398
2013-12,76.40748965010799,306.8155904245287,50.68620061795874,25.721289032149258,256.12938980657
