month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2021-01,57.4048714655696,312.4422066401946,43.47239393655204,13.932477529017563,268.9698127036426
2021-02,117.46228865302079,277.06973706955995,59.62086534969372,57.84142330332707,217.44887171986622
2021-03,262.5368563556544,292.2385921359016,102.66882323236473,159.86803312328968,189.56976890353687
2021-04,481.03389172982156,263.4506988943347,133.49804019958592,347.5358515302357,129.9526586947488
2021-05,415.292964406748,252.40164244622108,138.39023532904275,276.90272907770526,114.01140711717832
2021-06,528.7050750536848,229.35459888428915,138.40378413311174,390.3012909205731,90.95081475117743
2021-07,502.5512006264272,231.55805329845913,137.70818163676392,364.8430189896633,93.84987166169522
2021-08,405.563905129076,236.93315403812545,127.5981998499929,277.9657052790831,109.33495418813256
2021-09,264.3570273689528,243.39550811894222,99.63998616716805,164.71704120178475,143.75552195177417
2021-10,131.7520965100256,272.160370309589,68.93662923919285,62.81546727083274,203.22374107039616
2021-11,74.0417322511008,282.476860782457,47.492754841811134,26.548977409289666,234.98410594064586
2021-12,38.8379754016272,306.5185773819265,30.943066626499977,7.894908775127221,275.57551075542654
