month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2011-01,84.3222232705664,312.4131143158774,55.56186097920259,28.76036229136381,256.8512533366748
2011-02,106.90862240881759,277.046671157078,62.10010570676701,44.80851670205059,214.946565450311
2011-03,301.7379484617792,292.2158842512764,107.28565145492192,194.45229700685726,184.93023279635446
2011-04,454.4773402808984,263.68348675024316,128.7775892856812,325.6997509952172,134.905897464562
2011-05,514.156154760364,252.13182073615928,142.08013623898424,372.07601852137975,110.05168449717505
2011-06,509.099356772936,229.33588537885143,136.38166312990114,372.71769364303486,92.95422224895029
2011-07,505.6623862811072,231.75976314400444,137.34786530730727,368.3145209737999,94.41189783669716
2011-08,417.5618978027896,236.6848222929343,125.68701754700763,291.87488025578193,110.99780474592667
2011-09,309.6551891147464,243.36817510894076,103.01451236258087,206.64067675216552,140.3536627463599
2011-10,216.4653536890584,272.12828647765,86.18373861815586,130.28161507090255,185.94454785949415
2011-11,101.4234747135048,282.4458804368819,58.87006048472255,42.553414228782245,223.57581995215938
2011-12,76.7236110738648,306.78620995010266,49.77758196756433,26.94602910630047,257.0086279825383
