month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2017-01,73.49189563259439,312.1140247149178,48.990992087555405,24.50090354503899,263.12303262736236
2017-02,112.3145548882672,277.04943990955434,64.98160618166555,47.33294870660164,212.06783372788877
2017-03,267.5058743627264,292.2204608889732,103.67075602053292,163.83511834219348,188.5497048684403
2017-04,393.8832242603312,263.9415654358973,128.36072734705067,265.5224969132805,135.58083808884666
2017-05,484.2269938172616,251.88500141920753,138.46304817214437,345.76394564511725,113.42195324706316
2017-06,501.3578185398528,229.33870095541405,133.7361797521011,367.6216387877517,95.60252120331295
2017-07,495.2500928631304,231.75984541550315,132.88820472200555,362.36188814112484,98.8716406934976
2017-08,431.53685092467117,236.6821269758896,119.53390490748379,312.0029460171874,117.14822206840579
2017-09,310.0758489207272,243.6142639439772,102.2487465627698,207.8271023579574,141.36551738120738
2017-10,192.64418351767839,271.871047123664,85.36613550224034,107.27804801543806,186.5049116214237
2017-11,114.5927038633648,282.44127198463855,61.19399429247536,53.39870957088944,221.24727769216318
2017-12,61.238780292288,307.08225123236326,43.08035825179342,18.15842204049458,264.00189298056983
