month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2021-01,100.003821384164,312.4422066401946,57.709586617865554,42.294234766298445,254.7326200223291
2021-02,189.924548432779,277.06973706955995,72.54105003163886,117.38349840114014,204.5286870379211
2021-03,317.743266165259,292.2385921359016,110.21474073793907,207.52852542731992,182.02385139796255
2021-04,598.307028228048,263.4506988943347,135.1596088202213,463.1474194078267,128.2910900741134
2021-05,579.091144224557,252.40164244622108,142.80698258055185,436.28416164400517,109.59465986566923
2021-06,627.280601886214,229.35459888428915,139.87009326944303,487.410508616771,89.48450561484614
2021-07,680.67374928047,231.55805329845913,140.8554924888421,539.8182567916278,90.70256080961704
2021-08,492.3327500684,236.93315403812545,131.19951385360736,361.13323621479265,105.73364018451808
2021-09,403.912749148348,243.39550811894222,109.64364387936202,294.269105268986,133.75186423958021
2021-10,224.71430136226698,272.160370309589,85.18727768489754,139.52702367736944,186.97309262469147
2021-11,118.90330827875499,282.476860782457,58.62442613445483,60.27888214430017,223.85243464800217
2021-12,69.060492532324,306.5185773819265,46.376240438437605,22.684252093886393,260.1423369434889
