location,system_kw,annual_load_kwh,profile,tariffA_import,tariffA_export,tariffB_peak,tariffB_offpeak,tariffB_export,tariffC_export,salvage_value_gbp,annual_pv_kwh,annual_self_consumed_kwh,annual_exported_kwh,annual_savings_tariffA_gbp,annual_savings_tariffB_gbp,annual_savings_tariffC_gbp,payback_year_tariffA,payback_year_tariffB,payback_year_tariffC,npv_tariffA,npv_tariffB,npv_tariffC,roi_tariffA,roi_tariffB,roi_tariffC
edinburgh_2021,4.0,3200.0,away_daytime,0.28,0.15,0.35,0.22,0.15,0.05,0.0,3279.5398849517087,1128.3729605417795,2151.1669244099294,638.6194676131877,599.8014263896694,423.5027751721948,11.0,12.0,,-157.66591910642092,-558.5849609369302,-2297.2306073335108,0.40138794364076874,0.30489583104689755,-0.11065537117845763
