month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2009-01,81.4121261263704,312.14321876891137,47.878409620549114,33.53371650582128,264.26480914836225
2009-02,130.3715141617744,277.07633356299186,70.83675164976788,59.534762512006516,206.239581913224
2009-03,328.0614806902168,292.52320495717817,112.45471692266085,215.60676376755595,180.06848803451732
2009-04,381.4181657001376,263.4453631212835,115.26776330891636,266.15040239122123,148.17759981236716
2009-05,509.2660133778328,252.39585196554944,144.52461681167952,364.7413965661533,107.87123515386993
2009-06,538.4014979937975,229.35195662839868,137.5921080450157,400.80938994878187,91.75984858338298
2009-07,482.88639193305517,231.33461412991574,133.20249041701612,349.6839015160391,98.13212371289961
2009-08,415.2801114383592,237.15962353248776,119.32935616789204,295.95075527046714,117.8302673645957
2009-09,329.258706404788,243.40014100367148,107.91217720474415,221.34652920004385,135.48796379892732
2009-10,191.8635925210568,271.8950845760926,84.45376565499244,107.40982686606436,187.44131892110013
2009-11,103.1355870912368,282.7533273130294,59.745844331676665,43.38974275956013,223.00748298135272
2009-12,79.47702768371839,306.5212804404903,51.67675897093014,27.800268712788256,254.84452146956014
