location,system_kw,annual_load_kwh,profile,tariffA_import,tariffA_export,tariffB_peak,tariffB_offpeak,tariffB_export,tariffC_export,salvage_value_gbp,annual_pv_kwh,annual_self_consumed_kwh,annual_exported_kwh,annual_savings_tariffA_gbp,annual_savings_tariffB_gbp,annual_savings_tariffC_gbp,payback_year_tariffA,payback_year_tariffB,payback_year_tariffC,npv_tariffA,npv_tariffB,npv_tariffC,roi_tariffA,roi_tariffB,roi_tariffC
warwick_campus_2021,5.0,3200.0,away_daytime,0.28,0.15,0.35,0.22,0.15,0.05,0.0,4401.947760991585,1230.188656537261,3171.7591044543237,820.2166894985817,777.5719890074067,503.0407790531493,9.0,9.0,14.0,1676.2809837109012,1235.2217525049914,-1486.8550345942062,0.8413082199273806,0.7351331734079521,0.08399320063530134
