location,system_kw,annual_load_kwh,profile,tariffA_import,tariffA_export,tariffB_peak,tariffB_offpeak,tariffB_export,tariffC_export,salvage_value_gbp,annual_pv_kwh,annual_self_consumed_kwh,annual_exported_kwh,annual_savings_tariffA_gbp,annual_savings_tariffB_gbp,annual_savings_tariffC_gbp,payback_year_tariffA,payback_year_tariffB,payback_year_tariffC,npv_tariffA,npv_tariffB,npv_tariffC,roi_tariffA,roi_tariffB,roi_tariffC
london_2022,4.0,3200.0,away_daytime,0.28,0.15,0.35,0.22,0.15,0.05,0.0,3923.826319503293,1209.9468178730833,2713.8795016302092,745.8670342489949,701.5526774437237,474.47908408597397,9.0,10.0,15.0,926.4006230804771,467.7785603031125,-1776.6074945096238,0.6614649346122602,0.5510516290688265,0.014440519702859849
