month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2007-01,91.1224157071368,311.8441432670817,54.89086181226018,36.23155389487662,256.9532814548215
2007-02,136.7793368454112,277.07802512571504,71.28594238766665,65.49339445774456,205.7920827380484
2007-03,312.1473245313744,292.5243984558041,110.96204961240946,201.18527491896492,181.56234884339466
2007-04,497.9715289012488,263.70079401609377,133.16128447402238,364.8102444272264,130.5395095420714
2007-05,429.8858684559264,251.91319581806312,136.26960922017466,293.6162592357517,115.64358659788846
2007-06,496.6581643809664,229.58667881025207,134.59891384332082,362.05925053764554,94.98776496693122
2007-07,493.2145837974544,231.5580559025608,135.31426143233747,357.9003223651169,96.2437944702233
2007-08,456.27949031645596,236.70163336348003,127.54304053354024,328.73644978291577,109.15859282993979
2007-09,335.4242127494968,243.88254805590364,108.15127504438367,227.27293770511315,135.73127301152
2007-10,189.9225416109712,271.6398452012103,83.11816013365329,106.8043814773179,188.52168506755697
2007-11,111.2417481196416,282.4630169847235,59.25315248734972,51.988595632291876,223.20986449737376
2007-12,67.9632986388816,307.10766499911193,47.55841101522694,20.40488762365466,259.549253983885
