month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,80.5200999966512,310.8768438694752,50.97272578653276,29.547374210118438,259.9041180829424
2020-02,152.9392127379352,286.1080358987935,73.40985070099605,79.52936203693915,212.69818519779744
2020-03,310.4042584915328,291.01945579705,110.48858467051474,199.91567382101806,180.53087112653523
2020-04,477.3078561064328,261.9592621399922,128.68323631713056,348.62461978930224,133.27602582286164
2020-05,645.3908604743992,251.01234326038045,148.28843297810684,497.10242749629236,102.72391028227361
2020-06,496.4777337563496,228.30426913759666,135.35316617078817,361.1245675855614,92.95110296680849
2020-07,491.238812404344,230.61534505537807,134.25608483627082,356.9827275680732,96.35926021910726
2020-08,413.4305750631704,236.7741538948629,123.81390475496096,289.61667030820945,112.96024913990195
2020-09,349.958455902732,243.2270890409657,104.6915468187047,245.2669090840273,138.535542222261
2020-10,167.2786019655472,271.7425667998187,80.751707821033,86.5268941445142,190.99085897878572
2020-11,100.0192211899208,282.452204118408,55.21877811323304,44.800443076687756,227.23342600517498
2020-12,66.4996570024256,305.9084309872785,45.11678571075188,21.38287129167372,260.79164527652665
