month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2019-01,63.6908678726776,311.8442758861842,41.7591402916556,21.931727581022,270.08513559452865
2019-02,130.8520459506488,277.0806173779981,65.5479796185587,65.3040663320901,211.53263775943944
2019-03,255.6057424073928,292.80160028079484,103.1508621385397,152.45488026885312,189.65073814225516
2019-04,401.6193841519704,263.43468594157576,120.88740455666536,280.731979595305,142.54728138491038
2019-05,460.378368193388,251.91787582017977,138.44568054052908,321.93268765285893,113.47219527965069
2019-06,466.5015667382336,229.81347882494507,136.83266934800992,329.6688973902237,92.98080947693515
2019-07,439.9361427760536,231.33450789806614,132.38253066494045,307.5536121111132,98.9519772331257
2019-08,433.3819699169808,236.93248314956088,125.74422326382691,307.6377466531539,111.18825988573397
2019-09,271.5454607840784,243.64341908685148,100.62106653622703,170.92439424785135,143.02235255062445
2019-10,171.5414973581176,271.6344970725627,77.96168327359744,93.57981408452015,193.67281379896525
2019-11,66.9046318690648,282.7469682367524,45.20499015816412,21.699641710900675,237.5419780785883
2019-12,44.864278491852,306.8155904245287,36.02803495833992,8.836243533512075,270.7875554661888
